from_snapshot,to_snapshot,from_timestamp,to_timestamp,event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,market,outcome,point,from_price,to_price,price_change,abs_price_change,price_pct_change,from_implied_probability,to_implied_probability,implied_probability_change,abs_implied_probability_change
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,681895f294b670b4c7b14495dfb583bc,2026-06-21T00:00:00Z,Ecuador,Curaçao,unibet_se,Unibet (SE),totals,Under,2.5,1.94,2.23,0.29000000000000004,0.29000000000000004,0.14948453608247425,0.5154639175257733,0.4484304932735426,-0.06703342425223063,0.06703342425223063
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,pmu_fr,PMU (FR),totals,Under,2.5,1.88,1.67,-0.20999999999999996,0.20999999999999996,-0.11170212765957445,0.5319148936170213,0.5988023952095809,0.06688750159255963,0.06688750159255963
data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260605T235512Z.csv,20260603T115319Z,20260605T235512Z,681895f294b670b4c7b14495dfb583bc,2026-06-21T00:00:00Z,Ecuador,Curaçao,pmu_fr,PMU (FR),totals,Under,2.5,1.88,2.15,0.27,0.27,0.14361702127659576,0.5319148936170213,0.46511627906976744,-0.06679861454725383,0.06679861454725383
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260521T212649Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260522T225045Z.csv,20260521T212649Z,20260522T225045Z,f3c4657daa143a0c5bd62cb370d01ce4,2026-06-25T23:00:00Z,Tunisia,Netherlands,gtbets,GTbets,h2h,Netherlands,,1.38,1.52,0.14000000000000012,0.14000000000000012,0.10144927536231894,0.7246376811594204,0.6578947368421053,-0.06674294431731509,0.06674294431731509
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,tipico_de,Tipico,h2h,Draw,,10.0,6.0,-4.0,4.0,-0.4,0.1,0.16666666666666666,0.06666666666666665,0.06666666666666665
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,512ac18beb5aa936a59f7ea3e497ada2,2026-06-24T19:00:00Z,Bosnia & Herzegovina,Qatar,marathonbet,Marathon Bet,h2h,Bosnia & Herzegovina,,1.94,1.72,-0.21999999999999997,0.21999999999999997,-0.11340206185567009,0.5154639175257733,0.5813953488372093,0.06593143131143608,0.06593143131143608
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,marathonbet,Marathon Bet,h2h,Cape Verde,,3.05,2.54,-0.5099999999999998,0.5099999999999998,-0.1672131147540983,0.3278688524590164,0.39370078740157477,0.06583193494255835,0.06583193494255835
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,20260526T094844Z,20260602T205014Z,e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,betonlineag,BetOnline.ag,h2h,Saudi Arabia,,2.4,2.85,0.4500000000000002,0.4500000000000002,0.18750000000000008,0.4166666666666667,0.3508771929824561,-0.06578947368421056,0.06578947368421056
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,unibet_nl,Unibet (NL),totals,Over,2.5,1.61,1.8,0.18999999999999995,0.18999999999999995,0.1180124223602484,0.6211180124223602,0.5555555555555556,-0.06556245686680462,0.06556245686680462
data/odds_snapshots/2026/05/world_cup_first_round_odds_20260523T203530Z.csv,data/odds_snapshots/2026/05/world_cup_first_round_odds_20260526T094844Z.csv,20260523T203530Z,20260526T094844Z,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,unibet_se,Unibet (SE),totals,Over,2.5,1.61,1.8,0.18999999999999995,0.18999999999999995,0.1180124223602484,0.6211180124223602,0.5555555555555556,-0.06556245686680462,0.06556245686680462
