event_id,commence_time,home_team,away_team,game_stage,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,pmu_fr,PMU (FR),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,pmu_fr,PMU (FR),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,pmu_fr,PMU (FR),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,Draw,3.65,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,pmu_fr,PMU (FR),2026-06-28T09:00:26Z,totals,2026-06-28T09:00:25Z,Over,2.07,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,pmu_fr,PMU (FR),2026-06-28T09:00:26Z,totals,2026-06-28T09:00:25Z,Under,1.65,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_nl,Unibet (NL),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_nl,Unibet (NL),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,South Africa,6.25,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_nl,Unibet (NL),2026-06-28T09:00:26Z,h2h,2026-06-28T09:00:25Z,Draw,3.7,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_nl,Unibet (NL),2026-06-28T09:00:26Z,totals,2026-06-28T09:00:25Z,Over,2.12,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_nl,Unibet (NL),2026-06-28T09:00:26Z,totals,2026-06-28T09:00:25Z,Under,1.68,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,leovegas_se,LeoVegas (SE),2026-06-28T09:00:02Z,h2h,2026-06-28T09:00:02Z,Canada,1.66,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,leovegas_se,LeoVegas (SE),2026-06-28T09:00:02Z,h2h,2026-06-28T09:00:02Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,leovegas_se,LeoVegas (SE),2026-06-28T09:00:02Z,h2h,2026-06-28T09:00:02Z,Draw,3.55,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_se,Unibet (SE),2026-06-28T09:00:14Z,h2h,2026-06-28T09:00:14Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,elimination,unibet_se,Unibet (SE),2026-06-28T09:00:14Z,h2h,2026-06-28T09:00:14Z,South Africa,6.25,
