event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,coolbet,Coolbet,2026-06-26T14:13:30Z,h2h,2026-06-26T14:13:29Z,Iraq,13.5,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,coolbet,Coolbet,2026-06-26T14:13:30Z,h2h,2026-06-26T14:13:29Z,Senegal,1.24,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,coolbet,Coolbet,2026-06-26T14:13:30Z,h2h,2026-06-26T14:13:29Z,Draw,6.75,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,coolbet,Coolbet,2026-06-26T14:13:30Z,totals,2026-06-26T14:13:29Z,Over,1.8,3.0
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,coolbet,Coolbet,2026-06-26T14:13:30Z,totals,2026-06-26T14:13:29Z,Under,2.09,3.0
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,h2h,2026-06-26T14:12:56Z,Iraq,12.15,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,h2h,2026-06-26T14:12:56Z,Senegal,1.24,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,h2h,2026-06-26T14:12:56Z,Draw,6.83,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,spreads,2026-06-26T14:12:56Z,Iraq,2.27,1.5
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,spreads,2026-06-26T14:12:56Z,Senegal,1.68,-1.5
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,totals,2026-06-26T14:12:56Z,Over,2.33,3.5
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,gtbets,GTbets,2026-06-26T14:12:56Z,totals,2026-06-26T14:12:56Z,Under,1.62,3.5
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,tipico_de,Tipico,2026-06-26T14:13:53Z,h2h,2026-06-26T14:13:53Z,Iraq,12.0,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,tipico_de,Tipico,2026-06-26T14:13:53Z,h2h,2026-06-26T14:13:53Z,Senegal,1.2,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,tipico_de,Tipico,2026-06-26T14:13:53Z,h2h,2026-06-26T14:13:53Z,Draw,7.2,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_fr,Winamax (FR),2026-06-26T14:13:52Z,h2h,2026-06-26T14:13:52Z,Iraq,12.0,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_fr,Winamax (FR),2026-06-26T14:13:52Z,h2h,2026-06-26T14:13:52Z,Senegal,1.2,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_fr,Winamax (FR),2026-06-26T14:13:52Z,h2h,2026-06-26T14:13:52Z,Draw,7.25,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_de,Winamax (DE),2026-06-26T14:13:08Z,h2h,2026-06-26T14:13:08Z,Iraq,12.0,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_de,Winamax (DE),2026-06-26T14:13:08Z,h2h,2026-06-26T14:13:08Z,Senegal,1.2,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,winamax_de,Winamax (DE),2026-06-26T14:13:08Z,h2h,2026-06-26T14:13:08Z,Draw,7.5,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,unibet_fr,Unibet (FR),2026-06-26T14:13:32Z,h2h,2026-06-26T14:13:32Z,Iraq,14.0,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,unibet_fr,Unibet (FR),2026-06-26T14:13:32Z,h2h,2026-06-26T14:13:32Z,Senegal,1.2,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,unibet_fr,Unibet (FR),2026-06-26T14:13:32Z,h2h,2026-06-26T14:13:32Z,Draw,7.5,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,pinnacle,Pinnacle,2026-06-26T14:13:51Z,h2h,2026-06-26T14:13:51Z,Iraq,12.1,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,pinnacle,Pinnacle,2026-06-26T14:13:51Z,h2h,2026-06-26T14:13:51Z,Senegal,1.25,
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,pinnacle,Pinnacle,2026-06-26T14:13:51Z,h2h,2026-06-26T14:13:51Z,Draw,7.0,
