event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,tipico_de,Tipico,2026-06-27T09:34:27Z,h2h,2026-06-27T09:34:27Z,England,1.14,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,tipico_de,Tipico,2026-06-27T09:34:27Z,h2h,2026-06-27T09:34:27Z,Panama,15.0,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,tipico_de,Tipico,2026-06-27T09:34:27Z,h2h,2026-06-27T09:34:27Z,Draw,9.0,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_fr,Winamax (FR),2026-06-27T09:33:55Z,h2h,2026-06-27T09:33:55Z,England,1.15,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_fr,Winamax (FR),2026-06-27T09:33:55Z,h2h,2026-06-27T09:33:55Z,Panama,13.5,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_fr,Winamax (FR),2026-06-27T09:33:55Z,h2h,2026-06-27T09:33:55Z,Draw,8.5,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,coolbet,Coolbet,2026-06-27T09:34:06Z,h2h,2026-06-27T09:34:06Z,England,1.18,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,coolbet,Coolbet,2026-06-27T09:34:06Z,h2h,2026-06-27T09:34:06Z,Panama,17.0,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,coolbet,Coolbet,2026-06-27T09:34:06Z,h2h,2026-06-27T09:34:06Z,Draw,8.6,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,coolbet,Coolbet,2026-06-27T09:34:06Z,totals,2026-06-27T09:34:06Z,Over,2.11,3.5
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,coolbet,Coolbet,2026-06-27T09:34:06Z,totals,2026-06-27T09:34:06Z,Under,1.78,3.5
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_de,Winamax (DE),2026-06-27T09:34:18Z,h2h,2026-06-27T09:34:18Z,England,1.16,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_de,Winamax (DE),2026-06-27T09:34:18Z,h2h,2026-06-27T09:34:18Z,Panama,14.0,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,winamax_de,Winamax (DE),2026-06-27T09:34:18Z,h2h,2026-06-27T09:34:18Z,Draw,9.0,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,gtbets,GTbets,2026-06-27T09:34:06Z,h2h,2026-06-27T09:34:06Z,England,1.19,
4be17c8e1ccfecb0f2a5ef79e045c415,2026-06-27T21:00:00Z,Panama,England,gtbets,GTbets,2026-06-27T09:34:06Z,h2h,2026-06-27T09:34:06Z,Panama,15.3,
