event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,marathonbet,Marathon Bet,2026-06-10T09:55:34Z,h2h,2026-06-10T09:55:34Z,Mexico,1.43,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,marathonbet,Marathon Bet,2026-06-10T09:55:34Z,h2h,2026-06-10T09:55:34Z,South Africa,8.7,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,marathonbet,Marathon Bet,2026-06-10T09:55:34Z,h2h,2026-06-10T09:55:34Z,Draw,4.6,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,h2h,2026-06-10T09:56:53Z,Mexico,1.41,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,h2h,2026-06-10T09:56:53Z,South Africa,8.77,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,h2h,2026-06-10T09:56:53Z,Draw,4.62,
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,spreads,2026-06-10T09:56:53Z,Mexico,2.04,-1.25
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,spreads,2026-06-10T09:56:53Z,South Africa,1.87,1.25
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,totals,2026-06-10T09:56:53Z,Over,1.93,2.25
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,pinnacle,Pinnacle,2026-06-10T09:56:53Z,totals,2026-06-10T09:56:53Z,Under,1.95,2.25
80d82d1113934bfbea4ce8daf37a2433,2026-06-11T19:00:00Z,Mexico,South Africa,betfair_ex_eu,Betfair,2026-06-10T09:56:54Z,h2h,2026-06-10T09:56:54Z,Mexico,1.44,
