event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,pmu_fr,PMU (FR),2026-06-28T08:09:31Z,h2h,2026-06-28T08:09:30Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,pmu_fr,PMU (FR),2026-06-28T08:09:31Z,h2h,2026-06-28T08:09:30Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,pmu_fr,PMU (FR),2026-06-28T08:09:31Z,h2h,2026-06-28T08:09:30Z,Draw,3.65,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,pmu_fr,PMU (FR),2026-06-28T08:09:31Z,totals,2026-06-28T08:09:30Z,Over,2.07,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,pmu_fr,PMU (FR),2026-06-28T08:09:31Z,totals,2026-06-28T08:09:30Z,Under,1.66,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_nl,Unibet (NL),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_nl,Unibet (NL),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,South Africa,6.25,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_nl,Unibet (NL),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,Draw,3.75,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_nl,Unibet (NL),2026-06-28T08:09:27Z,totals,2026-06-28T08:09:27Z,Over,2.12,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_nl,Unibet (NL),2026-06-28T08:09:27Z,totals,2026-06-28T08:09:27Z,Under,1.7,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,leovegas_se,LeoVegas (SE),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,Canada,1.66,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,leovegas_se,LeoVegas (SE),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,leovegas_se,LeoVegas (SE),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,Draw,3.6,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_se,Unibet (SE),2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_se,Unibet (SE),2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,South Africa,6.25,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_se,Unibet (SE),2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,Draw,3.75,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_se,Unibet (SE),2026-06-28T08:09:15Z,totals,2026-06-28T08:09:15Z,Over,2.15,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_se,Unibet (SE),2026-06-28T08:09:15Z,totals,2026-06-28T08:09:15Z,Under,1.72,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_fr,Unibet (FR),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,Canada,1.65,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_fr,Unibet (FR),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,unibet_fr,Unibet (FR),2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,Draw,3.9,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,betclic_fr,Betclic (FR),2026-06-28T08:08:31Z,h2h,2026-06-28T08:08:31Z,Canada,1.65,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,betclic_fr,Betclic (FR),2026-06-28T08:08:31Z,h2h,2026-06-28T08:08:31Z,South Africa,6.0,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,betclic_fr,Betclic (FR),2026-06-28T08:08:31Z,h2h,2026-06-28T08:08:31Z,Draw,3.9,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,codere_it,Codere (IT),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,Canada,1.64,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,codere_it,Codere (IT),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,South Africa,5.6,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,codere_it,Codere (IT),2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:27Z,Draw,3.8,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,codere_it,Codere (IT),2026-06-28T08:09:27Z,totals,2026-06-28T08:09:27Z,Over,2.01,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,codere_it,Codere (IT),2026-06-28T08:09:27Z,totals,2026-06-28T08:09:27Z,Under,1.69,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,marathonbet,Marathon Bet,2026-06-28T08:09:14Z,h2h,2026-06-28T08:09:14Z,Canada,1.66,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,marathonbet,Marathon Bet,2026-06-28T08:09:14Z,h2h,2026-06-28T08:09:14Z,South Africa,6.2,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,marathonbet,Marathon Bet,2026-06-28T08:09:14Z,h2h,2026-06-28T08:09:14Z,Draw,3.82,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,tipico_de,Tipico,2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:26Z,Canada,1.6,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,tipico_de,Tipico,2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:26Z,South Africa,6.2,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,tipico_de,Tipico,2026-06-28T08:09:27Z,h2h,2026-06-28T08:09:26Z,Draw,3.8,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,coolbet,Coolbet,2026-06-28T08:09:28Z,h2h,2026-06-28T08:09:27Z,Canada,1.67,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,coolbet,Coolbet,2026-06-28T08:09:28Z,h2h,2026-06-28T08:09:27Z,South Africa,6.2,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,coolbet,Coolbet,2026-06-28T08:09:28Z,h2h,2026-06-28T08:09:27Z,Draw,3.8,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,coolbet,Coolbet,2026-06-28T08:09:28Z,totals,2026-06-28T08:09:27Z,Over,2.1,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,coolbet,Coolbet,2026-06-28T08:09:28Z,totals,2026-06-28T08:09:27Z,Under,1.79,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,h2h,2026-06-28T08:09:40Z,Canada,1.63,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,h2h,2026-06-28T08:09:40Z,South Africa,5.6,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,h2h,2026-06-28T08:09:40Z,Draw,3.75,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,spreads,2026-06-28T08:09:40Z,Canada,2.13,-1.0
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,spreads,2026-06-28T08:09:40Z,South Africa,1.72,1.0
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,totals,2026-06-28T08:09:40Z,Over,2.1,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,mybookieag,MyBookie.ag,2026-06-28T08:09:40Z,totals,2026-06-28T08:09:40Z,Under,1.75,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,Canada,1.69,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,South Africa,5.63,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,h2h,2026-06-28T08:09:15Z,Draw,3.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,spreads,2026-06-28T08:09:15Z,Canada,1.7,-0.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,spreads,2026-06-28T08:09:15Z,South Africa,2.16,0.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,totals,2026-06-28T08:09:15Z,Over,2.15,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,gtbets,GTbets,2026-06-28T08:09:15Z,totals,2026-06-28T08:09:15Z,Under,1.75,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_fr,Winamax (FR),2026-06-28T08:10:02Z,h2h,2026-06-28T08:10:02Z,Canada,1.62,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_fr,Winamax (FR),2026-06-28T08:10:02Z,h2h,2026-06-28T08:10:02Z,South Africa,5.3,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_fr,Winamax (FR),2026-06-28T08:10:02Z,h2h,2026-06-28T08:10:02Z,Draw,3.85,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_de,Winamax (DE),2026-06-28T08:10:05Z,h2h,2026-06-28T08:10:04Z,Canada,1.62,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_de,Winamax (DE),2026-06-28T08:10:05Z,h2h,2026-06-28T08:10:04Z,South Africa,5.4,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,winamax_de,Winamax (DE),2026-06-28T08:10:05Z,h2h,2026-06-28T08:10:04Z,Draw,3.9,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,h2h,2026-06-28T08:10:01Z,Canada,1.68,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,h2h,2026-06-28T08:10:01Z,South Africa,6.26,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,h2h,2026-06-28T08:10:01Z,Draw,3.85,
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,spreads,2026-06-28T08:10:01Z,Canada,2.87,-1.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,spreads,2026-06-28T08:10:01Z,South Africa,1.45,1.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,totals,2026-06-28T08:10:01Z,Over,2.1,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,onexbet,1xBet,2026-06-28T08:10:01Z,totals,2026-06-28T08:10:01Z,Under,1.78,2.5
def55b09ef3d6854e3c01e74b5c63415,2026-06-28T19:00:00Z,South Africa,Canada,sport888,888sport,2026-06-28T08:10:14Z,h2h,2026-06-28T08:10:14Z,Canada,1.61,
