event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_nl,Unibet (NL),2026-06-17T03:57:19Z,h2h,2026-06-17T03:57:19Z,Austria,1.38,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_nl,Unibet (NL),2026-06-17T03:57:19Z,h2h,2026-06-17T03:57:19Z,Jordan,9.5,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_nl,Unibet (NL),2026-06-17T03:57:19Z,h2h,2026-06-17T03:57:19Z,Draw,4.9,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_nl,Unibet (NL),2026-06-17T03:57:19Z,totals,2026-06-17T03:57:19Z,Over,1.83,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_nl,Unibet (NL),2026-06-17T03:57:19Z,totals,2026-06-17T03:57:19Z,Under,1.93,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pmu_fr,PMU (FR),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Austria,1.38,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pmu_fr,PMU (FR),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Jordan,9.5,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pmu_fr,PMU (FR),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Draw,4.9,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pmu_fr,PMU (FR),2026-06-17T03:57:18Z,totals,2026-06-17T03:57:18Z,Over,1.8,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pmu_fr,PMU (FR),2026-06-17T03:57:18Z,totals,2026-06-17T03:57:18Z,Under,1.88,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_se,Unibet (SE),2026-06-17T03:57:57Z,h2h,2026-06-17T03:57:56Z,Austria,1.38,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_se,Unibet (SE),2026-06-17T03:57:57Z,h2h,2026-06-17T03:57:56Z,Jordan,9.5,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_se,Unibet (SE),2026-06-17T03:57:57Z,h2h,2026-06-17T03:57:56Z,Draw,4.9,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_se,Unibet (SE),2026-06-17T03:57:57Z,totals,2026-06-17T03:57:56Z,Over,1.85,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,unibet_se,Unibet (SE),2026-06-17T03:57:57Z,totals,2026-06-17T03:57:56Z,Under,1.95,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,leovegas_se,LeoVegas (SE),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Austria,1.36,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,leovegas_se,LeoVegas (SE),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Jordan,9.0,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,leovegas_se,LeoVegas (SE),2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Draw,4.75,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,h2h,2026-06-17T03:57:56Z,Austria,1.42,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,h2h,2026-06-17T03:57:56Z,Jordan,9.25,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,h2h,2026-06-17T03:57:56Z,Draw,4.85,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,spreads,2026-06-17T03:57:56Z,Austria,1.97,-1.25
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,spreads,2026-06-17T03:57:56Z,Jordan,1.96,1.25
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,totals,2026-06-17T03:57:56Z,Over,1.96,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,pinnacle,Pinnacle,2026-06-17T03:57:56Z,totals,2026-06-17T03:57:56Z,Under,1.94,2.5
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,sport888,888sport,2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Austria,1.36,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,sport888,888sport,2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Jordan,7.5,
25161cf6cf0cd9be17ae2e7e224a1f45,2026-06-17T04:00:00Z,Austria,Jordan,sport888,888sport,2026-06-17T03:57:18Z,h2h,2026-06-17T03:57:18Z,Draw,4.6,
