event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,pmu_fr,PMU (FR),2026-06-20T10:17:52Z,h2h,2026-06-20T10:17:51Z,Netherlands,1.72,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,pmu_fr,PMU (FR),2026-06-20T10:17:52Z,h2h,2026-06-20T10:17:51Z,Sweden,4.7,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,pmu_fr,PMU (FR),2026-06-20T10:17:52Z,h2h,2026-06-20T10:17:51Z,Draw,4.1,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,pmu_fr,PMU (FR),2026-06-20T10:17:52Z,totals,2026-06-20T10:17:51Z,Over,1.57,2.5
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,pmu_fr,PMU (FR),2026-06-20T10:17:52Z,totals,2026-06-20T10:17:51Z,Under,2.2,2.5
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_nl,Unibet (NL),2026-06-20T10:17:29Z,h2h,2026-06-20T10:17:29Z,Netherlands,1.75,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_nl,Unibet (NL),2026-06-20T10:17:29Z,h2h,2026-06-20T10:17:29Z,Sweden,4.8,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_nl,Unibet (NL),2026-06-20T10:17:29Z,h2h,2026-06-20T10:17:29Z,Draw,4.2,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_nl,Unibet (NL),2026-06-20T10:17:29Z,totals,2026-06-20T10:17:29Z,Over,1.61,2.5
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_nl,Unibet (NL),2026-06-20T10:17:29Z,totals,2026-06-20T10:17:29Z,Under,2.25,2.5
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_se,Unibet (SE),2026-06-20T10:17:39Z,h2h,2026-06-20T10:17:39Z,Netherlands,1.75,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_se,Unibet (SE),2026-06-20T10:17:39Z,h2h,2026-06-20T10:17:39Z,Sweden,4.8,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_se,Unibet (SE),2026-06-20T10:17:39Z,h2h,2026-06-20T10:17:39Z,Draw,4.2,
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_se,Unibet (SE),2026-06-20T10:17:39Z,totals,2026-06-20T10:17:39Z,Over,1.64,2.5
4f0c518545b0096c68326daf25bffc1e,2026-06-20T17:00:00Z,Netherlands,Sweden,unibet_se,Unibet (SE),2026-06-20T10:17:39Z,totals,2026-06-20T10:17:39Z,Under,2.3,2.5
