snapshot_id,snapshot_file,date,time,home_team,away_team,matched_home_team,matched_away_team,home_probability,draw_probability,away_probability,home_points,draw_points,away_points,home_expected_points,draw_expected_points,away_expected_points,home_best_exact_score,draw_best_exact_score,away_best_exact_score,home_best_exact_score_probability,draw_best_exact_score_probability,away_best_exact_score_probability,home_best_exact_score_model_conditional_probability,draw_best_exact_score_model_conditional_probability,away_best_exact_score_model_conditional_probability,home_best_exact_score_conditional_probability,draw_best_exact_score_conditional_probability,away_best_exact_score_conditional_probability,home_best_exact_bonus_label,draw_best_exact_bonus_label,away_best_exact_bonus_label,home_best_exact_bonus_points,draw_best_exact_bonus_points,away_best_exact_bonus_points,home_exact_bonus_expected_points,draw_exact_bonus_expected_points,away_exact_bonus_expected_points,home_expected_boost_from_exact_score,draw_expected_boost_from_exact_score,away_expected_boost_from_exact_score,home_total_expected_points,draw_total_expected_points,away_total_expected_points,optimal_pick,optimal_exact_score,optimal_exact_bonus_label,optimal_pick_probability,optimal_pick_points,optimal_exact_score_probability,optimal_exact_score_model_conditional_probability,optimal_exact_score_conditional_probability,optimal_exact_bonus_points,optimal_base_expected_points,optimal_exact_bonus_expected_points,optimal_expected_points,second_best_pick,second_best_expected_points,expected_points_edge,base_only_optimal_pick,strategy_changed_by_exact_bonus,completed,actual_score,outcome_correct,exact_score_correct,realized_base_points,realized_exact_bonus_points,realized_points,realized_minus_expected_points
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-14,00:00,Brazil,Morocco,Brazil,Morocco,0.5945300644479669,0.24170767876025387,0.16376225679177936,55.0,122.0,140.0,32.69915354463818,29.488336808750972,22.92671595084911,1-0,1-1,0-2,0.1402737535408375,0.09607739784504633,0.034703226071689366,0.23732007037551214,0.4379711161410156,0.18307578334512428,0.1961723097126937,0.34822023331154167,0.16019363961915412,Tres rare,Exact,Tres rare,50.0,20.0,50.0,7.013687677041874,1.9215479569009266,1.7351613035844684,7.013687677041874,1.9215479569009266,1.7351613035844684,39.71284122168005,31.4098847656519,24.66187725443358,Brazil,1-0,Tres rare,0.5945300644479669,55.0,0.1402737535408375,0.23732007037551214,0.1961723097126937,50.0,32.69915354463818,7.013687677041874,39.71284122168005,Draw,31.4098847656519,8.302956456028152,Brazil,False,True,1-1,False,False,0.0,0.0,0.0,-39.71284122168005
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-14,03:00,Haiti,Scotland,Haiti,Scotland,0.13279364651791517,0.20778905624585267,0.6594172972362322,154.0,131.0,44.0,20.450221563758937,27.2203663682067,29.014361078394217,1-0,1-1,0-1,0.048938599586032694,0.08147177720635013,0.11128687338528573,0.381364905048107,0.43960423327019493,0.16214414550691952,0.3081090885262801,0.3507699810600091,0.12976184000096366,Exact,Exact,Tres rare,20.0,20.0,50.0,0.9787719917206539,1.6294355441270025,5.564343669264287,0.9787719917206539,1.6294355441270025,5.564343669264287,21.42899355547959,28.849801912333703,34.578704747658506,Scotland,0-1,Tres rare,0.6594172972362322,44.0,0.11128687338528573,0.16214414550691952,0.12976184000096366,50.0,29.014361078394217,5.564343669264287,34.578704747658506,Draw,28.849801912333703,5.728902835324803,Scotland,False,True,0-1,True,True,44.0,50.0,94.0,59.421295252341494
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-14,06:00,Australia,Turkey,Australia,Turkey,0.20436577668291403,0.26291667332484925,0.5327175499922367,126.0,115.0,66.0,25.750087862047167,30.235417432357664,35.15935829948763,1-0,1-1,0-1,0.07576175453549137,0.10071925392622148,0.11277445251141509,0.36002226510972357,0.43763411963880994,0.20159217036262622,0.2925935505086748,0.3477090667428111,0.1604564422867907,Rare,Exact,Tres rare,30.0,20.0,50.0,2.272852636064741,2.0143850785244295,5.638722625570755,2.272852636064741,2.0143850785244295,5.638722625570755,28.022940498111907,32.24980251088209,40.798080925058386,Turkey,0-1,Tres rare,0.5327175499922367,66.0,0.11277445251141509,0.20159217036262622,0.1604564422867907,50.0,35.15935829948763,5.638722625570755,40.798080925058386,Draw,32.24980251088209,8.548278414176295,Turkey,False,True,2-0,False,False,0.0,0.0,0.0,-40.798080925058386
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-14,18:00,Germany,Curacao,Germany,Curaçao,0.9217320792114371,0.05831106449560194,0.019956856292960908,15.0,179.0,222.0,13.825981188171555,10.437680544712746,4.430422097037321,4-1,1-1,0-1,0.08344079648756156,0.02067590684759206,0.005308376098756542,0.08928924432146931,0.4474324692883422,0.2751892778079823,0.04599173712046955,0.37424237232419144,0.20999185934928577,Mega rare,Exact,Rare,70.0,20.0,30.0,5.840855754129309,0.4135181369518412,0.15925128296269625,5.840855754129309,0.4135181369518412,0.15925128296269625,19.666836942300865,10.851198681664588,4.589673380000018,Germany,4-1,Mega rare,0.9217320792114371,15.0,0.08344079648756156,0.08928924432146931,0.04599173712046955,70.0,13.825981188171555,5.840855754129309,19.666836942300865,Draw,10.851198681664588,8.815638260636277,Germany,False,True,7-1,True,False,15.0,0.0,15.0,-4.666836942300865
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-14,22:00,Netherlands,Japan,Netherlands,Japan,0.4791086682594649,0.2657220333852084,0.25516929835532676,74.0,115.0,113.0,35.4540414512004,30.558033839298965,28.834130714151925,2-0,1-1,0-1,0.09624106888016364,0.10514330240592094,0.06893156989317621,0.20292690675389377,0.4459141811585021,0.23774211480757218,0.18819256692108563,0.3628318853471946,0.18638889476370601,Tres rare,Exact,Tres rare,50.0,20.0,50.0,4.812053444008182,2.1028660481184187,3.4465784946588105,4.812053444008182,2.1028660481184187,3.4465784946588105,40.26609489520858,32.660899887417386,32.280709208810734,Netherlands,2-0,Tres rare,0.4791086682594649,74.0,0.09624106888016364,0.20292690675389377,0.18819256692108563,50.0,35.4540414512004,4.812053444008182,40.26609489520858,Draw,32.660899887417386,7.605195007791195,Netherlands,False,True,2-2,False,False,0.0,0.0,0.0,-40.26609489520858
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-15,01:00,Cote d'Ivoire,Ecuador,Ivory Coast,Ecuador,0.2609905542504738,0.3309788688787677,0.4080305768707585,108.0,101.0,85.0,28.18697985905117,33.42886575675554,34.68259903401447,2-0,1-1,0-1,0.052662515249997176,0.11221671194133977,0.1349755411785276,0.1981623395118097,0.38740965793003823,0.3035978988624755,0.18426001050557786,0.2897939839216282,0.2426831586080615,Tres rare,Rare,Rare,50.0,30.0,30.0,2.633125762499859,3.366501358240193,4.049266235355828,2.633125762499859,3.366501358240193,4.049266235355828,30.82010562155103,36.795367114995734,38.7318652693703,Ecuador,0-1,Rare,0.4080305768707585,85.0,0.1349755411785276,0.3035978988624755,0.2426831586080615,30.0,34.68259903401447,4.049266235355828,38.7318652693703,Draw,36.795367114995734,1.9364981543745685,Ecuador,False,True,1-0,False,False,0.0,0.0,0.0,-38.7318652693703
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-15,04:00,Sweden,Tunisia,Sweden,Tunisia,0.4866455242012071,0.2821705903879287,0.23118388541086424,72.0,110.0,122.0,35.03847774248691,31.038764942672156,28.204434020125436,1-0,1-1,0-2,0.13930596186646851,0.10868353829565752,0.05462235855865686,0.2885247563908959,0.43187291218768686,0.20571674447814817,0.23768955650618961,0.3395395430059082,0.18120555580587785,Rare,Exact,Tres rare,30.0,20.0,50.0,4.1791788559940555,2.1736707659131502,2.731117927932843,4.1791788559940555,2.1736707659131502,2.731117927932843,39.217656598480964,33.2124357085853,30.93555194805828,Sweden,1-0,Rare,0.4866455242012071,72.0,0.13930596186646851,0.2885247563908959,0.23768955650618961,30.0,35.03847774248691,4.1791788559940555,39.217656598480964,Draw,33.2124357085853,6.005220889895661,Sweden,False,True,5-1,True,False,72.0,0.0,72.0,32.782343401519036
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-15,18:00,Spain,Cape Verde,Spain,Cape Verde,0.8761844833042503,0.08980867530793762,0.03400684138781217,16.0,166.0,217.0,14.018951732868004,14.908240101117645,7.37948458115524,2-0,1-1,0-1,0.14355743093277534,0.03739694406048341,0.011925976616138827,0.16373411217583886,0.4461823000176745,0.3025903913591231,0.15231946656685103,0.36353269758355655,0.23128993818483193,Tres rare,Exact,Rare,50.0,20.0,30.0,7.177871546638767,0.7479388812096682,0.3577792984841648,7.177871546638767,0.7479388812096682,0.3577792984841648,21.19682327950677,15.656178982327313,7.737263879639405,Spain,2-0,Tres rare,0.8761844833042503,16.0,0.14355743093277534,0.16373411217583886,0.15231946656685103,50.0,14.018951732868004,7.177871546638767,21.19682327950677,Draw,15.656178982327313,5.5406442971794565,Draw,True,True,0-0,False,False,0.0,0.0,0.0,-21.19682327950677
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-15,21:00,Belgium,Egypt,Belgium,Egypt,0.5750887185749816,0.23812648376364334,0.18678479766137515,57.0,122.0,135.0,32.78005695877395,29.05143101916449,25.215947684285645,1-0,1-1,0-1,0.11963305688442273,0.09575145310949822,0.05366792561716977,0.2114619822560358,0.4471456251255954,0.24381426480838975,0.17514633183005282,0.36650636061175096,0.19026975199359678,Tres rare,Exact,Tres rare,50.0,20.0,50.0,5.981652844221137,1.9150290621899644,2.6833962808584886,5.981652844221137,1.9150290621899644,2.6833962808584886,38.761709802995085,30.966460081354455,27.899343965144134,Belgium,1-0,Tres rare,0.5750887185749816,57.0,0.11963305688442273,0.2114619822560358,0.17514633183005282,50.0,32.78005695877395,5.981652844221137,38.761709802995085,Draw,30.966460081354455,7.79524972164063,Belgium,False,True,1-1,False,False,0.0,0.0,0.0,-38.761709802995085
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-16,00:00,Saudi Arabia,Uruguay,Saudi Arabia,Uruguay,0.136790534713739,0.21886319498273313,0.6443462703035279,146.0,125.0,50.0,19.971418068205896,27.35789937284164,32.21731351517639,2-0,1-1,0-1,0.021003044654778265,0.08419417372853202,0.1123621327476933,0.15320194593763586,0.43921602709389634,0.16740130300794218,0.13934851618750066,0.3501520420887742,0.13389158899535786,Tres rare,Exact,Tres rare,50.0,20.0,50.0,1.0501522327389132,1.6838834745706404,5.618106637384665,1.0501522327389132,1.6838834745706404,5.618106637384665,21.02157030094481,29.04178284741228,37.835420152561056,Uruguay,0-1,Tres rare,0.6443462703035279,50.0,0.1123621327476933,0.16740130300794218,0.13389158899535786,50.0,32.21731351517639,5.618106637384665,37.835420152561056,Draw,29.04178284741228,8.793637305148778,Uruguay,False,True,1-1,False,False,0.0,0.0,0.0,-37.835420152561056
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-16,03:00,Iran,New Zealand,Iran,New Zealand,0.5001350923538528,0.2748841378462503,0.22498076979989687,63.0,116.0,130.0,31.508510818292727,31.886559990165036,29.247500073986593,1-0,1-1,0-2,0.14086491950317717,0.10778650609790662,0.05220630971357343,0.28513338380716774,0.4316912143351441,0.20370485886022094,0.23499007546766404,0.33929570799389214,0.17932494594564038,Rare,Exact,Tres rare,30.0,20.0,50.0,4.225947585095315,2.155730121958132,2.6103154856786714,4.225947585095315,2.155730121958132,2.6103154856786714,35.73445840338804,34.04229011212317,31.857815559665266,Iran,1-0,Rare,0.5001350923538528,63.0,0.14086491950317717,0.28513338380716774,0.23499007546766404,30.0,31.508510818292727,4.225947585095315,35.73445840338804,Draw,34.04229011212317,1.6921682912648706,Draw,True,True,2-2,False,False,0.0,0.0,0.0,-35.73445840338804
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-16,21:00,France,Senegal,France,Senegal,0.6621982806461284,0.20889755527530046,0.12890416407857114,46.0,128.0,153.0,30.461120909721906,26.73888707523846,19.722337104021385,1-0,1-1,0-1,0.1374297115633244,0.08525521259711866,0.043379662626530834,0.20810903293391542,0.439629983584099,0.2977297499819745,0.17233168165350976,0.3508112560270107,0.23064113117607418,Tres rare,Exact,Rare,50.0,20.0,30.0,6.87148557816622,1.7051042519423731,1.301389878795925,6.87148557816622,1.7051042519423731,1.301389878795925,37.33260648788813,28.443991327180832,21.02372698281731,France,1-0,Tres rare,0.6621982806461284,46.0,0.1374297115633244,0.20810903293391542,0.17233168165350976,50.0,30.461120909721906,6.87148557816622,37.33260648788813,Draw,28.443991327180832,8.888615160707296,France,False,True,3-1,True,False,46.0,0.0,46.0,8.667393512111872
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-17,00:00,Iraq,Norway,Iraq,Norway,0.07374687178616621,0.14417012420409336,0.7820830040097404,178.0,144.0,30.0,13.126943177937585,20.760497885389444,23.462490120292212,1-0,1-1,0-2,0.028144483064718142,0.05888811495997782,0.1816699752672048,0.384845724622471,0.44373280184570213,0.22875815077628686,0.30915374883226937,0.3580212808263648,0.20669664827649065,Exact,Exact,Rare,20.0,20.0,30.0,0.5628896612943628,1.1777622991995564,5.450099258016144,0.5628896612943628,1.1777622991995564,5.450099258016144,13.689832839231949,21.938260184589,28.912589378308358,Norway,0-2,Rare,0.7820830040097404,30.0,0.1816699752672048,0.22875815077628686,0.20669664827649065,30.0,23.462490120292212,5.450099258016144,28.912589378308358,Draw,21.938260184589,6.974329193719356,Norway,False,True,1-4,True,False,30.0,0.0,30.0,1.0874106216916424
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-17,03:00,Argentina,Algeria,Argentina,Algeria,0.6770062098225214,0.21088442786353664,0.112109362313942,43.0,129.0,159.0,29.11126702236842,27.204091194396227,17.82538860791678,1-0,1-1,0-1,0.1449622560036332,0.08292288855297333,0.04193706471433631,0.2139216095038839,0.43348299278388824,0.3199748994280014,0.17707313042294245,0.34173196317711924,0.24779854363982046,Tres rare,Exact,Rare,50.0,20.0,30.0,7.2481128001816595,1.6584577710594668,1.2581119414300892,7.2481128001816595,1.6584577710594668,1.2581119414300892,36.35937982255008,28.862548965455694,19.08350054934687,Argentina,1-0,Tres rare,0.6770062098225214,43.0,0.1449622560036332,0.2139216095038839,0.17707313042294245,50.0,29.11126702236842,7.2481128001816595,36.35937982255008,Draw,28.862548965455694,7.496830857094388,Argentina,False,True,3-0,True,False,43.0,0.0,43.0,6.640620177449918
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-17,06:00,Austria,Jordan,Austria,Jordan,0.72048265083214,0.1756082482909001,0.10390910087695993,38.0,136.0,163.0,27.37834073162132,23.882721767562415,16.937183442944466,2-0,1-1,0-1,0.14095890506607878,0.07315530041418171,0.032201986745981556,0.19722682847246692,0.4473541431874292,0.2644565343544919,0.1845353015215735,0.36733267057318825,0.2045596783049355,Tres rare,Exact,Rare,50.0,20.0,30.0,7.047945253303939,1.4631060082836342,0.9660596023794467,7.047945253303939,1.4631060082836342,0.9660596023794467,34.42628598492526,25.34582777584605,17.90324304532391,Austria,2-0,Tres rare,0.72048265083214,38.0,0.14095890506607878,0.19722682847246692,0.1845353015215735,50.0,27.37834073162132,7.047945253303939,34.42628598492526,Draw,25.34582777584605,9.080458209079207,Austria,False,False,,,,,,,
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-17,19:00,Portugal,DR Congo,Portugal,DR Congo,0.7512056858146061,0.16097905533382395,0.08781525885156997,34.0,140.0,170.0,25.540993317696607,22.537067746735353,14.928594004766895,2-0,1-1,0-1,0.15073348448830276,0.0688877772453186,0.02952494930914392,0.20301942508932888,0.4450656065034278,0.2873183814505829,0.18960478256322644,0.3608132093858661,0.22157025577892445,Tres rare,Exact,Rare,50.0,20.0,30.0,7.536674224415138,1.3777555449063719,0.8857484792743177,7.536674224415138,1.3777555449063719,0.8857484792743177,33.07766754211175,23.914823291641724,15.814342484041212,Portugal,2-0,Tres rare,0.7512056858146061,34.0,0.15073348448830276,0.20301942508932888,0.18960478256322644,50.0,25.540993317696607,7.536674224415138,33.07766754211175,Draw,23.914823291641724,9.162844250470023,Portugal,False,False,,,,,,,
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-17,22:00,England,Croatia,England,Croatia,0.5481178212211185,0.25247027268049377,0.19941190609838766,59.0,119.0,133.0,32.33895145204599,30.043962448978757,26.52178351108556,1-0,1-1,0-2,0.13255273111203622,0.10168367336905018,0.043986935304854466,0.24607734504716122,0.4412707206806038,0.19049933256474383,0.20314182972288775,0.35352469325094027,0.16718958529027703,Rare,Exact,Tres rare,30.0,20.0,50.0,3.9765819333610866,2.0336734673810035,2.199346765242723,3.9765819333610866,2.0336734673810035,2.199346765242723,36.31553338540708,32.07763591635976,28.72113027632828,England,1-0,Rare,0.5481178212211185,59.0,0.13255273111203622,0.24607734504716122,0.20314182972288775,30.0,32.33895145204599,3.9765819333610866,36.31553338540708,Draw,32.07763591635976,4.237897469047319,England,False,False,,,,,,,
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-18,01:00,Ghana,Panama,Ghana,Panama,0.47603602128472483,0.2661670400159059,0.2577969386993693,73.0,113.0,116.0,34.75062955378491,30.07687552179737,29.90444488912684,2-0,1-1,0-2,0.09867823824438031,0.10813665119502287,0.05859778335046512,0.2115149175609095,0.44040108985772064,0.20351551574185908,0.19586932518279096,0.3520649620185106,0.1793616954777354,Tres rare,Exact,Tres rare,50.0,20.0,50.0,4.933911912219015,2.1627330239004574,2.9298891675232563,4.933911912219015,2.1627330239004574,2.9298891675232563,39.68454146600393,32.23960854569783,32.83433405665009,Ghana,2-0,Tres rare,0.47603602128472483,73.0,0.09867823824438031,0.2115149175609095,0.19586932518279096,50.0,34.75062955378491,4.933911912219015,39.68454146600393,Panama,32.83433405665009,6.850207409353835,Ghana,False,False,,,,,,,
20260602T205014Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260602T205014Z.csv,2026-06-18,04:00,Uzbekistan,Colombia,Uzbekistan,Colombia,0.11935042752887942,0.20627508444702,0.6743744880241006,157.0,130.0,44.0,18.73801712203407,26.8157609781126,29.672477473060425,1-0,1-1,0-1,0.04740522827002747,0.0793474809276886,0.11652707646922807,0.4042333837607354,0.4341780548749054,0.16647325650881936,0.3267668313070884,0.3426974933014013,0.13323347597480117,Exact,Exact,Tres rare,20.0,20.0,50.0,0.9481045654005494,1.5869496185537721,5.826353823461403,0.9481045654005494,1.5869496185537721,5.826353823461403,19.686121687434618,28.40271059666637,35.49883129652183,Colombia,0-1,Tres rare,0.6743744880241006,44.0,0.11652707646922807,0.16647325650881936,0.13323347597480117,50.0,29.672477473060425,5.826353823461403,35.49883129652183,Draw,28.40271059666637,7.096120699855458,Colombia,False,False,,,,,,,
20260603T115319Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,2026-06-11,21:00,Mexico,South Africa,Mexico,South Africa,0.6659868130815414,0.21594798826683667,0.11806519865162193,49.0,125.0,148.0,32.633353840995525,26.993498533354582,17.473649400440046,1-0,0-0,0-1,0.15424544885652564,0.08707096471411714,0.04529255932214688,0.2320118668932159,0.4332246159320171,0.33750166549916377,0.192001697927759,0.5483838120971303,0.2619575519517775,Tres rare,Exact,Rare,50.0,20.0,30.0,7.712272442826282,1.7414192942823428,1.3587767796644064,7.712272442826282,1.7414192942823428,1.3587767796644064,40.34562628382181,28.734917827636924,18.832426180104452,Mexico,1-0,Tres rare,0.6659868130815414,49.0,0.15424544885652564,0.2320118668932159,0.192001697927759,50.0,32.633353840995525,7.712272442826282,40.34562628382181,Draw,28.734917827636924,11.610708456184884,Mexico,False,True,2-0,True,False,49.0,0.0,49.0,8.654373716178192
20260603T115319Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,2026-06-12,04:00,South Korea,Czechia,South Korea,Czech Republic,0.35890075667887633,0.302568790120666,0.33853045320045766,96.0,107.0,91.0,34.45447264117213,32.374860542911264,30.806271241241646,2-0,1-1,0-1,0.0741246905603506,0.11283581074871367,0.09526170475799596,0.20380773149874337,0.4349948705209338,0.2527471474350304,0.1879189507751213,0.34384848178929395,0.19922064106192175,Tres rare,Exact,Tres rare,50.0,20.0,50.0,3.7062345280175304,2.2567162149742734,4.763085237899798,3.7062345280175304,2.2567162149742734,4.763085237899798,38.16070716918966,34.63157675788554,35.56935647914145,South Korea,2-0,Tres rare,0.35890075667887633,96.0,0.0741246905603506,0.20380773149874337,0.1879189507751213,50.0,34.45447264117213,3.7062345280175304,38.16070716918966,Czechia,35.56935647914145,2.591350690048216,South Korea,False,True,2-1,True,False,96.0,0.0,96.0,57.83929283081034
20260603T115319Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,2026-06-12,21:00,Canada,Bosnia,Canada,Bosnia & Herzegovina,0.5211998030663172,0.2643842217340222,0.21441597519966063,65.0,117.0,125.0,33.87798719931062,30.932953942880598,26.80199689995758,1-0,1-1,0-2,0.13766960416866905,0.10508147437352269,0.04805335106669949,0.2668629029311839,0.4364216585086358,0.19747499274471653,0.22005914389287248,0.34590619749976703,0.17354698434745033,Rare,Exact,Tres rare,30.0,20.0,50.0,4.130088125060071,2.1016294874704537,2.4026675533349744,4.130088125060071,2.1016294874704537,2.4026675533349744,38.00807532437069,33.03458343035105,29.204664453292555,Canada,1-0,Rare,0.5211998030663172,65.0,0.13766960416866905,0.2668629029311839,0.22005914389287248,30.0,33.87798719931062,4.130088125060071,38.00807532437069,Draw,33.03458343035105,4.973491894019638,Canada,False,True,1-1,False,False,0.0,0.0,0.0,-38.00807532437069
20260603T115319Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,2026-06-13,03:00,United States,Paraguay,USA,Paraguay,0.477675156785488,0.27629803726496627,0.24602680594954576,74.0,113.0,115.0,35.34796160212611,31.22167821094119,28.293082684197763,1-0,1-1,0-2,0.1361203739834906,0.10912642749387953,0.05679896428763785,0.28751685634247975,0.43369347887703646,0.20658338531855072,0.236749122557212,0.3420230659754725,0.18202989347698556,Rare,Exact,Tres rare,30.0,20.0,50.0,4.083611219504719,2.1825285498775906,2.8399482143818924,4.083611219504719,2.1825285498775906,2.8399482143818924,39.43157282163083,33.40420676081878,31.133030898579655,United States,1-0,Rare,0.477675156785488,74.0,0.1361203739834906,0.28751685634247975,0.236749122557212,30.0,35.34796160212611,4.083611219504719,39.43157282163083,Draw,33.40420676081878,6.027366060812049,United States,False,True,4-1,True,False,74.0,0.0,74.0,34.56842717836917
20260603T115319Z,data/odds_snapshots/2026/06/world_cup_first_round_odds_20260603T115319Z.csv,2026-06-13,21:00,Qatar,Switzerland,Qatar,Switzerland,0.07567509283412163,0.15213653758155105,0.7721883695843273,172.0,141.0,33.0,13.01611596746892,21.451251798998697,25.482216196282803,1-0,1-1,0-2,0.031091574389324146,0.061816409036958266,0.19193252754375453,0.4153006972778071,0.4363639123721881,0.24497679600230193,0.3343197962870115,0.34582165831469575,0.22098220379728845,Exact,Exact,Rare,20.0,20.0,30.0,0.6218314877864829,1.2363281807391653,5.757975826312636,0.6218314877864829,1.2363281807391653,5.757975826312636,13.637947455255404,22.687579979737862,31.240192022595437,Switzerland,0-2,Rare,0.7721883695843273,33.0,0.19193252754375453,0.24497679600230193,0.22098220379728845,30.0,25.482216196282803,5.757975826312636,31.240192022595437,Draw,22.687579979737862,8.552612042857575,Switzerland,False,True,1-1,False,False,0.0,0.0,0.0,-31.240192022595437
