division,sheet,date,match,outcome,actual_outcome,odds_source,devig_method,predicted_probability,hit
E0,E0,45520,Man United vs Fulham,H,H,closing_average,proportional,0.5794026799160191,1
E0,E0,45520,Man United vs Fulham,D,H,closing_average,proportional,0.22900201158585512,0
E0,E0,45520,Man United vs Fulham,A,H,closing_average,proportional,0.19159530849812584,0
E0,E0,45521,Ipswich vs Liverpool,H,A,closing_average,proportional,0.12218679070984706,0
E0,E0,45521,Ipswich vs Liverpool,D,A,closing_average,proportional,0.1655094738186741,0
E0,E0,45521,Ipswich vs Liverpool,A,A,closing_average,proportional,0.7123037354714787,1
E0,E0,45521,Arsenal vs Wolves,H,H,closing_average,proportional,0.8354836586160814,1
E0,E0,45521,Arsenal vs Wolves,D,H,closing_average,proportional,0.1114624370543496,0
E0,E0,45521,Arsenal vs Wolves,A,H,closing_average,proportional,0.05305390432956894,0
E0,E0,45521,Everton vs Brighton,H,A,closing_average,proportional,0.3139013452914798,0
E0,E0,45521,Everton vs Brighton,D,A,closing_average,proportional,0.2825112107623318,0
E0,E0,45521,Everton vs Brighton,A,A,closing_average,proportional,0.40358744394618834,1
E0,E0,45521,Newcastle vs Southampton,H,H,closing_average,proportional,0.6880471509410774,1
E0,E0,45521,Newcastle vs Southampton,D,H,closing_average,proportional,0.18147733203189706,0
E0,E0,45521,Newcastle vs Southampton,A,H,closing_average,proportional,0.1304755170270256,0
E0,E0,45521,Nott'm Forest vs Bournemouth,H,D,closing_average,proportional,0.4254116782228824,0
E0,E0,45521,Nott'm Forest vs Bournemouth,D,D,closing_average,proportional,0.2782489174422923,1
E0,E0,45521,Nott'm Forest vs Bournemouth,A,D,closing_average,proportional,0.29633940433482525,0
E0,E0,45521,West Ham vs Aston Villa,H,A,closing_average,proportional,0.38812414283537355,0
E0,E0,45521,West Ham vs Aston Villa,D,A,closing_average,proportional,0.2731243968100777,0
E0,E0,45521,West Ham vs Aston Villa,A,A,closing_average,proportional,0.3387514603545487,1
E0,E0,45522,Brentford vs Crystal Palace,H,H,closing_average,proportional,0.3382161945168171,1
E0,E0,45522,Brentford vs Crystal Palace,D,H,closing_average,proportional,0.29387687633321,0
E0,E0,45522,Brentford vs Crystal Palace,A,H,closing_average,proportional,0.3679069291499728,0
E0,E0,45522,Chelsea vs Man City,H,A,closing_average,proportional,0.26393751870749477,0
E0,E0,45522,Chelsea vs Man City,D,A,closing_average,proportional,0.25084401255751465,0
E0,E0,45522,Chelsea vs Man City,A,A,closing_average,proportional,0.4852184687349905,1
E0,E0,45523,Leicester vs Tottenham,H,D,closing_average,proportional,0.2103981779627739,0
E0,E0,45523,Leicester vs Tottenham,D,D,closing_average,proportional,0.22730961543495903,1
E0,E0,45523,Leicester vs Tottenham,A,D,closing_average,proportional,0.5622922066022671,0
E0,E0,45528,Brighton vs Man United,H,H,closing_average,proportional,0.3991218189801645,1
E0,E0,45528,Brighton vs Man United,D,H,closing_average,proportional,0.2585708558446765,0
E0,E0,45528,Brighton vs Man United,A,H,closing_average,proportional,0.34230732517515894,0
E0,E0,45528,Crystal Palace vs West Ham,H,A,closing_average,proportional,0.4863653343294733,0
E0,E0,45528,Crystal Palace vs West Ham,D,A,closing_average,proportional,0.2547627941725813,0
E0,E0,45528,Crystal Palace vs West Ham,A,A,closing_average,proportional,0.25887187149794544,1
E0,E0,45528,Fulham vs Leicester,H,H,closing_average,proportional,0.5119556061057994,1
E0,E0,45528,Fulham vs Leicester,D,H,closing_average,proportional,0.25942763867355867,0
E0,E0,45528,Fulham vs Leicester,A,H,closing_average,proportional,0.228616755220642,0
E0,E0,45528,Man City vs Ipswich,H,H,closing_average,proportional,0.8811224143986494,1
E0,E0,45528,Man City vs Ipswich,D,H,closing_average,proportional,0.0839530971760951,0
E0,E0,45528,Man City vs Ipswich,A,H,closing_average,proportional,0.034924488425255557,0
E0,E0,45528,Southampton vs Nott'm Forest,H,A,closing_average,proportional,0.4074188181650133,0
E0,E0,45528,Southampton vs Nott'm Forest,D,A,closing_average,proportional,0.2762955203647791,0
E0,E0,45528,Southampton vs Nott'm Forest,A,A,closing_average,proportional,0.3162856614702077,1
E0,E0,45528,Tottenham vs Everton,H,H,closing_average,proportional,0.7005877819570494,1
E0,E0,45528,Tottenham vs Everton,D,H,closing_average,proportional,0.17807147704659698,0
E0,E0,45528,Tottenham vs Everton,A,H,closing_average,proportional,0.12134074099635367,0
E0,E0,45528,Aston Villa vs Arsenal,H,A,closing_average,proportional,0.2067241195871901,0
E0,E0,45528,Aston Villa vs Arsenal,D,A,closing_average,proportional,0.23963542220803632,0
E0,E0,45528,Aston Villa vs Arsenal,A,A,closing_average,proportional,0.5536404582047735,1
E0,E0,45529,Bournemouth vs Newcastle,H,D,closing_average,proportional,0.3734695538596892,0
E0,E0,45529,Bournemouth vs Newcastle,D,D,closing_average,proportional,0.2629634940875072,1
E0,E0,45529,Bournemouth vs Newcastle,A,D,closing_average,proportional,0.36356695205280354,0
E0,E0,45529,Wolves vs Chelsea,H,A,closing_average,proportional,0.2477302204928664,0
E0,E0,45529,Wolves vs Chelsea,D,A,closing_average,proportional,0.2477302204928664,0
E0,E0,45529,Wolves vs Chelsea,A,A,closing_average,proportional,0.5045395590142672,1
E0,E0,45529,Liverpool vs Brentford,H,H,closing_average,proportional,0.7856107526484128,1
E0,E0,45529,Liverpool vs Brentford,D,H,closing_average,proportional,0.13330251992087117,0
E0,E0,45529,Liverpool vs Brentford,A,H,closing_average,proportional,0.08108672743071604,0
E0,E0,45535,Arsenal vs Brighton,H,D,closing_average,proportional,0.7010798522771223,0
E0,E0,45535,Arsenal vs Brighton,D,D,closing_average,proportional,0.1788602230204204,1
E0,E0,45535,Arsenal vs Brighton,A,D,closing_average,proportional,0.1200599247024572,0
E0,E0,45535,Brentford vs Southampton,H,H,closing_average,proportional,0.5337429454531802,1
E0,E0,45535,Brentford vs Southampton,D,H,closing_average,proportional,0.2488956740455245,0
E0,E0,45535,Brentford vs Southampton,A,H,closing_average,proportional,0.21736138050129514,0
E0,E0,45535,Everton vs Bournemouth,H,A,closing_average,proportional,0.3250892846756087,0
E0,E0,45535,Everton vs Bournemouth,D,A,closing_average,proportional,0.2789171833738556,0
E0,E0,45535,Everton vs Bournemouth,A,A,closing_average,proportional,0.39599353195053566,1
E0,E0,45535,Ipswich vs Fulham,H,D,closing_average,proportional,0.3173532183199358,0
E0,E0,45535,Ipswich vs Fulham,D,D,closing_average,proportional,0.2819883435511452,1
E0,E0,45535,Ipswich vs Fulham,A,D,closing_average,proportional,0.40065843812891894,0
E0,E0,45535,Leicester vs Aston Villa,H,A,closing_average,proportional,0.2404961555978246,0
E0,E0,45535,Leicester vs Aston Villa,D,A,closing_average,proportional,0.25584697404023893,0
E0,E0,45535,Leicester vs Aston Villa,A,A,closing_average,proportional,0.5036568703619363,1
E0,E0,45535,Nott'm Forest vs Wolves,H,D,closing_average,proportional,0.4784209086419402,0
E0,E0,45535,Nott'm Forest vs Wolves,D,D,closing_average,proportional,0.26505313498168437,1
E0,E0,45535,Nott'm Forest vs Wolves,A,D,closing_average,proportional,0.2565259563763755,0
E0,E0,45535,West Ham vs Man City,H,A,closing_average,proportional,0.13067290371317333,0
E0,E0,45535,West Ham vs Man City,D,A,closing_average,proportional,0.1860944854436632,0
E0,E0,45535,West Ham vs Man City,A,A,closing_average,proportional,0.6832326108431634,1
E0,E0,45536,Chelsea vs Crystal Palace,H,D,closing_average,proportional,0.5828481038550175,0
E0,E0,45536,Chelsea vs Crystal Palace,D,D,closing_average,proportional,0.22365101659552997,1
E0,E0,45536,Chelsea vs Crystal Palace,A,D,closing_average,proportional,0.1935008795494525,0
E0,E0,45536,Newcastle vs Tottenham,H,H,closing_average,proportional,0.389983822825765,1
E0,E0,45536,Newcastle vs Tottenham,D,H,closing_average,proportional,0.2466221604502267,0
E0,E0,45536,Newcastle vs Tottenham,A,H,closing_average,proportional,0.3633940167240083,0
E0,E0,45536,Man United vs Liverpool,H,A,closing_average,proportional,0.26977234747828943,0
E0,E0,45536,Man United vs Liverpool,D,A,closing_average,proportional,0.237720187381859,0
E0,E0,45536,Man United vs Liverpool,A,A,closing_average,proportional,0.4925074651398515,1
E0,E0,45549,Southampton vs Man United,H,A,closing_average,proportional,0.22923447007216638,0
E0,E0,45549,Southampton vs Man United,D,A,closing_average,proportional,0.23715862459317957,0
E0,E0,45549,Southampton vs Man United,A,A,closing_average,proportional,0.533606905334654,1
E0,E0,45549,Brighton vs Ipswich,H,D,closing_average,proportional,0.6479669123278811,0
E0,E0,45549,Brighton vs Ipswich,D,D,closing_average,proportional,0.2040406447330349,1
E0,E0,45549,Brighton vs Ipswich,A,D,closing_average,proportional,0.14799244293908395,0
E0,E0,45549,Crystal Palace vs Leicester,H,D,closing_average,proportional,0.5758756359463074,0
E0,E0,45549,Crystal Palace vs Leicester,D,D,closing_average,proportional,0.24163625930410382,1
E0,E0,45549,Crystal Palace vs Leicester,A,D,closing_average,proportional,0.18248810474958885,0
E0,E0,45549,Fulham vs West Ham,H,D,closing_average,proportional,0.4120316243966246,0
E0,E0,45549,Fulham vs West Ham,D,D,closing_average,proportional,0.28319577724015793,1
E0,E0,45549,Fulham vs West Ham,A,D,closing_average,proportional,0.3047725983632175,0
E0,E0,45549,Liverpool vs Nott'm Forest,H,A,closing_average,proportional,0.7783265870188022,0
E0,E0,45549,Liverpool vs Nott'm Forest,D,A,closing_average,proportional,0.14182840030120394,0
E0,E0,45549,Liverpool vs Nott'm Forest,A,A,closing_average,proportional,0.07984501267999389,1
E0,E0,45549,Man City vs Brentford,H,H,closing_average,proportional,0.8053606480392671,1
E0,E0,45549,Man City vs Brentford,D,H,closing_average,proportional,0.12544229989093297,0
E0,E0,45549,Man City vs Brentford,A,H,closing_average,proportional,0.06919705206979984,0
E0,E0,45549,Aston Villa vs Everton,H,H,closing_average,proportional,0.5724076743928136,1
E0,E0,45549,Aston Villa vs Everton,D,H,closing_average,proportional,0.24407230786292558,0
E0,E0,45549,Aston Villa vs Everton,A,H,closing_average,proportional,0.18352001774426083,0
E0,E0,45549,Bournemouth vs Chelsea,H,A,closing_average,proportional,0.3087837511919825,0
E0,E0,45549,Bournemouth vs Chelsea,D,A,closing_average,proportional,0.2527151226860698,0
E0,E0,45549,Bournemouth vs Chelsea,A,A,closing_average,proportional,0.4385011261219477,1
E0,E0,45550,Tottenham vs Arsenal,H,A,closing_average,proportional,0.3467363760244581,0
E0,E0,45550,Tottenham vs Arsenal,D,A,closing_average,proportional,0.2736352597116094,0
E0,E0,45550,Tottenham vs Arsenal,A,A,closing_average,proportional,0.3796283642639324,1
E0,E0,45550,Wolves vs Newcastle,H,A,closing_average,proportional,0.2679023286106277,0
E0,E0,45550,Wolves vs Newcastle,D,A,closing_average,proportional,0.26064210290302264,0
E0,E0,45550,Wolves vs Newcastle,A,A,closing_average,proportional,0.47145556848634973,1
E0,E0,45556,West Ham vs Chelsea,H,A,closing_average,proportional,0.2726420126698347,0
E0,E0,45556,West Ham vs Chelsea,D,A,closing_average,proportional,0.24614483496790704,0
E0,E0,45556,West Ham vs Chelsea,A,A,closing_average,proportional,0.4812131523622582,1
E0,E0,45556,Aston Villa vs Wolves,H,H,closing_average,proportional,0.5930461956092865,1
E0,E0,45556,Aston Villa vs Wolves,D,H,closing_average,proportional,0.22499644891968248,0
E0,E0,45556,Aston Villa vs Wolves,A,H,closing_average,proportional,0.1819573554710311,0
E0,E0,45556,Fulham vs Newcastle,H,H,closing_average,proportional,0.3330054716754634,1
E0,E0,45556,Fulham vs Newcastle,D,H,closing_average,proportional,0.2741839923481736,0
E0,E0,45556,Fulham vs Newcastle,A,H,closing_average,proportional,0.39281053597636295,0
E0,E0,45556,Leicester vs Everton,H,D,closing_average,proportional,0.4558106279206353,0
E0,E0,45556,Leicester vs Everton,D,D,closing_average,proportional,0.2747886928321544,1
E0,E0,45556,Leicester vs Everton,A,D,closing_average,proportional,0.26940067924721023,0
E0,E0,45556,Liverpool vs Bournemouth,H,H,closing_average,proportional,0.7636811659133735,1
E0,E0,45556,Liverpool vs Bournemouth,D,H,closing_average,proportional,0.1436176520971419,0
E0,E0,45556,Liverpool vs Bournemouth,A,H,closing_average,proportional,0.09270118198948464,0
E0,E0,45556,Southampton vs Ipswich,H,D,closing_average,proportional,0.3942563209995493,0
E0,E0,45556,Southampton vs Ipswich,D,D,closing_average,proportional,0.27964692536014546,1
E0,E0,45556,Southampton vs Ipswich,A,D,closing_average,proportional,0.32609675364030516,0
E0,E0,45556,Tottenham vs Brentford,H,H,closing_average,proportional,0.6527121233572893,1
E0,E0,45556,Tottenham vs Brentford,D,H,closing_average,proportional,0.19228192812328965,0
E0,E0,45556,Tottenham vs Brentford,A,H,closing_average,proportional,0.1550059485194209,0
E0,E0,45556,Crystal Palace vs Man United,H,D,closing_average,proportional,0.3373680104432995,0
E0,E0,45556,Crystal Palace vs Man United,D,D,closing_average,proportional,0.26857509211268255,1
E0,E0,45556,Crystal Palace vs Man United,A,D,closing_average,proportional,0.3940568974440179,0
E0,E0,45557,Brighton vs Nott'm Forest,H,D,closing_average,proportional,0.5220272177516581,0
E0,E0,45557,Brighton vs Nott'm Forest,D,D,closing_average,proportional,0.2561413548434802,1
E0,E0,45557,Brighton vs Nott'm Forest,A,D,closing_average,proportional,0.22183142740486164,0
E0,E0,45557,Man City vs Arsenal,H,D,closing_average,proportional,0.539189238232341,0
E0,E0,45557,Man City vs Arsenal,D,D,closing_average,proportional,0.26808850392557737,1
E0,E0,45557,Man City vs Arsenal,A,D,closing_average,proportional,0.1927222578420817,0
E0,E0,45563,Newcastle vs Man City,H,D,closing_average,proportional,0.19445253046118016,0
E0,E0,45563,Newcastle vs Man City,D,D,closing_average,proportional,0.22917619661496233,1
E0,E0,45563,Newcastle vs Man City,A,D,closing_average,proportional,0.5763712729238575,0
E0,E0,45563,Arsenal vs Leicester,H,H,closing_average,proportional,0.803225585856659,1
E0,E0,45563,Arsenal vs Leicester,D,H,closing_average,proportional,0.13518523184123293,0
E0,E0,45563,Arsenal vs Leicester,A,H,closing_average,proportional,0.06158918230210804,0
E0,E0,45563,Brentford vs West Ham,H,D,closing_average,proportional,0.4307513640082802,0
E0,E0,45563,Brentford vs West Ham,D,D,closing_average,proportional,0.2690687791984495,1
E0,E0,45563,Brentford vs West Ham,A,D,closing_average,proportional,0.30017985679327025,0
E0,E0,45563,Chelsea vs Brighton,H,H,closing_average,proportional,0.5437921430665493,1
E0,E0,45563,Chelsea vs Brighton,D,H,closing_average,proportional,0.2302660510114336,0
E0,E0,45563,Chelsea vs Brighton,A,H,closing_average,proportional,0.22594180592201699,0
E0,E0,45563,Everton vs Crystal Palace,H,H,closing_average,proportional,0.34951724682607066,1
E0,E0,45563,Everton vs Crystal Palace,D,H,closing_average,proportional,0.2877761762789504,0
E0,E0,45563,Everton vs Crystal Palace,A,H,closing_average,proportional,0.36270657689497904,0
E0,E0,45563,Nott'm Forest vs Fulham,H,A,closing_average,proportional,0.37885307911064126,0
E0,E0,45563,Nott'm Forest vs Fulham,D,A,closing_average,proportional,0.303560511337864,0
E0,E0,45563,Nott'm Forest vs Fulham,A,A,closing_average,proportional,0.3175864095514947,1
E0,E0,45563,Wolves vs Liverpool,H,A,closing_average,proportional,0.11022614077104041,0
E0,E0,45563,Wolves vs Liverpool,D,A,closing_average,proportional,0.16244833944429138,0
E0,E0,45563,Wolves vs Liverpool,A,A,closing_average,proportional,0.7273255197846683,1
E0,E0,45564,Ipswich vs Aston Villa,H,D,closing_average,proportional,0.2637549712454579,0
E0,E0,45564,Ipswich vs Aston Villa,D,D,closing_average,proportional,0.26891219135360933,1
E0,E0,45564,Ipswich vs Aston Villa,A,D,closing_average,proportional,0.46733283740093273,0
E0,E0,45564,Man United vs Tottenham,H,A,closing_average,proportional,0.454986648428007,0
E0,E0,45564,Man United vs Tottenham,D,A,closing_average,proportional,0.24871031818214892,0
E0,E0,45564,Man United vs Tottenham,A,A,closing_average,proportional,0.29630303338984404,1
E0,E0,45565,Bournemouth vs Southampton,H,H,closing_average,proportional,0.6307303771754845,1
E0,E0,45565,Bournemouth vs Southampton,D,H,closing_average,proportional,0.21210402064308326,0
E0,E0,45565,Bournemouth vs Southampton,A,H,closing_average,proportional,0.1571656021814322,0
E0,E0,45570,Crystal Palace vs Liverpool,H,A,closing_average,proportional,0.19088321471085942,0
E0,E0,45570,Crystal Palace vs Liverpool,D,A,closing_average,proportional,0.23418111463307878,0
E0,E0,45570,Crystal Palace vs Liverpool,A,A,closing_average,proportional,0.5749356706560617,1
E0,E0,45570,Arsenal vs Southampton,H,H,closing_average,proportional,0.8164875528047155,1
E0,E0,45570,Arsenal vs Southampton,D,H,closing_average,proportional,0.12058264234162257,0
E0,E0,45570,Arsenal vs Southampton,A,H,closing_average,proportional,0.06292980485366194,0
E0,E0,45570,Brentford vs Wolves,H,H,closing_average,proportional,0.46648881145532756,1
E0,E0,45570,Brentford vs Wolves,D,H,closing_average,proportional,0.2656394620787282,0
E0,E0,45570,Brentford vs Wolves,A,H,closing_average,proportional,0.26787172646594437,0
E0,E0,45570,Leicester vs Bournemouth,H,H,closing_average,proportional,0.27478799854993136,1
E0,E0,45570,Leicester vs Bournemouth,D,H,closing_average,proportional,0.25376200393793136,0
E0,E0,45570,Leicester vs Bournemouth,A,H,closing_average,proportional,0.4714499975121372,0
E0,E0,45570,Man City vs Fulham,H,H,closing_average,proportional,0.7621056393115425,1
E0,E0,45570,Man City vs Fulham,D,H,closing_average,proportional,0.15003954773945993,0
E0,E0,45570,Man City vs Fulham,A,H,closing_average,proportional,0.0878548129489976,0
E0,E0,45570,West Ham vs Ipswich,H,H,closing_average,proportional,0.504068518190537,1
E0,E0,45570,West Ham vs Ipswich,D,H,closing_average,proportional,0.2540292532305872,0
E0,E0,45570,West Ham vs Ipswich,A,H,closing_average,proportional,0.24190222857887575,0
E0,E0,45570,Everton vs Newcastle,H,D,closing_average,proportional,0.26076851564920983,0
E0,E0,45570,Everton vs Newcastle,D,D,closing_average,proportional,0.2558878215060427,1
E0,E0,45570,Everton vs Newcastle,A,D,closing_average,proportional,0.4833436628447475,0
E0,E0,45571,Aston Villa vs Man United,H,D,closing_average,proportional,0.4368906182958765,0
E0,E0,45571,Aston Villa vs Man United,D,D,closing_average,proportional,0.24900501560904884,1
E0,E0,45571,Aston Villa vs Man United,A,D,closing_average,proportional,0.31410436609507464,0
E0,E0,45571,Chelsea vs Nott'm Forest,H,D,closing_average,proportional,0.6399262737525782,0
E0,E0,45571,Chelsea vs Nott'm Forest,D,D,closing_average,proportional,0.20867161100627551,1
E0,E0,45571,Chelsea vs Nott'm Forest,A,D,closing_average,proportional,0.15140211524114625,0
E0,E0,45571,Brighton vs Tottenham,H,H,closing_average,proportional,0.33239192074249885,1
E0,E0,45571,Brighton vs Tottenham,D,H,closing_average,proportional,0.24443069998621417,0
E0,E0,45571,Brighton vs Tottenham,A,H,closing_average,proportional,0.42317737927128707,0
E0,E0,45584,Tottenham vs West Ham,H,H,closing_average,proportional,0.6612642446274625,1
E0,E0,45584,Tottenham vs West Ham,D,H,closing_average,proportional,0.18333329917969798,0
E0,E0,45584,Tottenham vs West Ham,A,H,closing_average,proportional,0.15540245619283963,0
E0,E0,45584,Fulham vs Aston Villa,H,A,closing_average,proportional,0.38773790951638065,0
E0,E0,45584,Fulham vs Aston Villa,D,A,closing_average,proportional,0.27953198127925116,0
E0,E0,45584,Fulham vs Aston Villa,A,A,closing_average,proportional,0.33273010920436813,1
E0,E0,45584,Ipswich vs Everton,H,A,closing_average,proportional,0.40417015982908294,0
E0,E0,45584,Ipswich vs Everton,D,A,closing_average,proportional,0.280444600697731,0
E0,E0,45584,Ipswich vs Everton,A,A,closing_average,proportional,0.31538523947318603,1
E0,E0,45584,Man United vs Brentford,H,H,closing_average,proportional,0.5701789376900771,1
E0,E0,45584,Man United vs Brentford,D,H,closing_average,proportional,0.22566801046750123,0
E0,E0,45584,Man United vs Brentford,A,H,closing_average,proportional,0.2041530518424217,0
E0,E0,45584,Newcastle vs Brighton,H,A,closing_average,proportional,0.5555226672665491,0
E0,E0,45584,Newcastle vs Brighton,D,A,closing_average,proportional,0.23555250352233573,0
E0,E0,45584,Newcastle vs Brighton,A,A,closing_average,proportional,0.20892482921111521,1
E0,E0,45584,Southampton vs Leicester,H,A,closing_average,proportional,0.4378054595303373,0
E0,E0,45584,Southampton vs Leicester,D,A,closing_average,proportional,0.27208248897365594,0
E0,E0,45584,Southampton vs Leicester,A,A,closing_average,proportional,0.29011205149600666,1
E0,E0,45584,Bournemouth vs Arsenal,H,H,closing_average,proportional,0.1983976969146951,1
E0,E0,45584,Bournemouth vs Arsenal,D,H,closing_average,proportional,0.25797019572017993,0
E0,E0,45584,Bournemouth vs Arsenal,A,H,closing_average,proportional,0.543632107365125,0
E0,E0,45585,Wolves vs Man City,H,A,closing_average,proportional,0.1154368280618534,0
E0,E0,45585,Wolves vs Man City,D,A,closing_average,proportional,0.1748404512615663,0
E0,E0,45585,Wolves vs Man City,A,A,closing_average,proportional,0.7097227206765803,1
E0,E0,45585,Liverpool vs Chelsea,H,H,closing_average,proportional,0.5760461429637852,1
E0,E0,45585,Liverpool vs Chelsea,D,H,closing_average,proportional,0.21617911432573508,0
E0,E0,45585,Liverpool vs Chelsea,A,H,closing_average,proportional,0.20777474271047972,0
E0,E0,45586,Nott'm Forest vs Crystal Palace,H,H,closing_average,proportional,0.4074022486864607,1
E0,E0,45586,Nott'm Forest vs Crystal Palace,D,H,closing_average,proportional,0.29492923524541326,0
E0,E0,45586,Nott'm Forest vs Crystal Palace,A,H,closing_average,proportional,0.2976685160681261,0
E0,E0,45590,Leicester vs Nott'm Forest,H,A,closing_average,proportional,0.32344190262260847,0
E0,E0,45590,Leicester vs Nott'm Forest,D,A,closing_average,proportional,0.2857874721680361,0
E0,E0,45590,Leicester vs Nott'm Forest,A,A,closing_average,proportional,0.39077062520935546,1
E0,E0,45591,Aston Villa vs Bournemouth,H,D,closing_average,proportional,0.53204471311591,0
E0,E0,45591,Aston Villa vs Bournemouth,D,D,closing_average,proportional,0.2450384047683962,1
E0,E0,45591,Aston Villa vs Bournemouth,A,D,closing_average,proportional,0.22291688211569372,0
E0,E0,45591,Brentford vs Ipswich,H,H,closing_average,proportional,0.5792217065333809,1
E0,E0,45591,Brentford vs Ipswich,D,H,closing_average,proportional,0.23113173866476255,0
E0,E0,45591,Brentford vs Ipswich,A,H,closing_average,proportional,0.18964655480185644,0
E0,E0,45591,Brighton vs Wolves,H,D,closing_average,proportional,0.6111857960025356,0
E0,E0,45591,Brighton vs Wolves,D,D,closing_average,proportional,0.21957933632127713,1
E0,E0,45591,Brighton vs Wolves,A,D,closing_average,proportional,0.16923486767618712,0
E0,E0,45591,Man City vs Southampton,H,H,closing_average,proportional,0.8575301816052722,1
E0,E0,45591,Man City vs Southampton,D,H,closing_average,proportional,0.09575611200377916,0
E0,E0,45591,Man City vs Southampton,A,H,closing_average,proportional,0.046713706390948684,0
E0,E0,45591,Everton vs Fulham,H,D,closing_average,proportional,0.34891863249205163,0
E0,E0,45591,Everton vs Fulham,D,D,closing_average,proportional,0.28491580641362796,1
E0,E0,45591,Everton vs Fulham,A,D,closing_average,proportional,0.36616556109432036,0
E0,E0,45592,Chelsea vs Newcastle,H,H,closing_average,proportional,0.5359598005071958,1
E0,E0,45592,Chelsea vs Newcastle,D,H,closing_average,proportional,0.2334228814861023,0
E0,E0,45592,Chelsea vs Newcastle,A,H,closing_average,proportional,0.23061731800670202,0
E0,E0,45592,Crystal Palace vs Tottenham,H,H,closing_average,proportional,0.25825185125265004,1
E0,E0,45592,Crystal Palace vs Tottenham,D,H,closing_average,proportional,0.2426396486580314,0
E0,E0,45592,Crystal Palace vs Tottenham,A,H,closing_average,proportional,0.4991085000893185,0
E0,E0,45592,West Ham vs Man United,H,H,closing_average,proportional,0.29161382808623254,1
E0,E0,45592,West Ham vs Man United,D,H,closing_average,proportional,0.26079285438606165,0
E0,E0,45592,West Ham vs Man United,A,H,closing_average,proportional,0.44759331752770576,0
E0,E0,45592,Arsenal vs Liverpool,H,D,closing_average,proportional,0.4256474836517015,0
E0,E0,45592,Arsenal vs Liverpool,D,D,closing_average,proportional,0.2846045304890075,1
E0,E0,45592,Arsenal vs Liverpool,A,D,closing_average,proportional,0.2897479858592908,0
E0,E0,45598,Newcastle vs Arsenal,H,H,closing_average,proportional,0.2408816071776867,1
E0,E0,45598,Newcastle vs Arsenal,D,H,closing_average,proportional,0.26623756582796954,0
E0,E0,45598,Newcastle vs Arsenal,A,H,closing_average,proportional,0.49288082699434366,0
E0,E0,45598,Bournemouth vs Man City,H,H,closing_average,proportional,0.16470658468151156,1
E0,E0,45598,Bournemouth vs Man City,D,H,closing_average,proportional,0.21578413229060953,0
E0,E0,45598,Bournemouth vs Man City,A,H,closing_average,proportional,0.619509283027879,0
E0,E0,45598,Ipswich vs Leicester,H,D,closing_average,proportional,0.40783127230443816,0
E0,E0,45598,Ipswich vs Leicester,D,D,closing_average,proportional,0.26810078067924065,1
E0,E0,45598,Ipswich vs Leicester,A,D,closing_average,proportional,0.3240679470163212,0
E0,E0,45598,Liverpool vs Brighton,H,H,closing_average,proportional,0.6983232929542149,1
E0,E0,45598,Liverpool vs Brighton,D,H,closing_average,proportional,0.17301367042671748,0
E0,E0,45598,Liverpool vs Brighton,A,H,closing_average,proportional,0.1286630366190676,0
E0,E0,45598,Nott'm Forest vs West Ham,H,H,closing_average,proportional,0.4691733184960089,1
E0,E0,45598,Nott'm Forest vs West Ham,D,H,closing_average,proportional,0.27638083417149945,0
E0,E0,45598,Nott'm Forest vs West Ham,A,H,closing_average,proportional,0.25444584733249165,0
E0,E0,45598,Southampton vs Everton,H,H,closing_average,proportional,0.35592724165486467,1
E0,E0,45598,Southampton vs Everton,D,H,closing_average,proportional,0.2894589013458237,0
E0,E0,45598,Southampton vs Everton,A,H,closing_average,proportional,0.3546138569993117,0
E0,E0,45598,Wolves vs Crystal Palace,H,D,closing_average,proportional,0.3953311223353763,0
E0,E0,45598,Wolves vs Crystal Palace,D,D,closing_average,proportional,0.287621145890708,1
E0,E0,45598,Wolves vs Crystal Palace,A,D,closing_average,proportional,0.31704773177391565,0
E0,E0,45599,Tottenham vs Aston Villa,H,H,closing_average,proportional,0.4950536255219278,1
E0,E0,45599,Tottenham vs Aston Villa,D,H,closing_average,proportional,0.23890647599814424,0
E0,E0,45599,Tottenham vs Aston Villa,A,H,closing_average,proportional,0.2660398984799279,0
E0,E0,45599,Man United vs Chelsea,H,D,closing_average,proportional,0.3618936294564582,0
E0,E0,45599,Man United vs Chelsea,D,D,closing_average,proportional,0.2663939216832262,1
E0,E0,45599,Man United vs Chelsea,A,D,closing_average,proportional,0.37171244886031557,0
E0,E0,45600,Fulham vs Brentford,H,H,closing_average,proportional,0.47661761599662045,1
E0,E0,45600,Fulham vs Brentford,D,H,closing_average,proportional,0.2574244877842709,0
E0,E0,45600,Fulham vs Brentford,A,H,closing_average,proportional,0.2659578962191087,0
E0,E0,45605,Brentford vs Bournemouth,H,H,closing_average,proportional,0.3698634393400345,1
E0,E0,45605,Brentford vs Bournemouth,D,H,closing_average,proportional,0.26861590566594684,0
E0,E0,45605,Brentford vs Bournemouth,A,H,closing_average,proportional,0.3615206549940187,0
E0,E0,45605,Crystal Palace vs Fulham,H,A,closing_average,proportional,0.28691976707059336,0
E0,E0,45605,Crystal Palace vs Fulham,D,A,closing_average,proportional,0.28777880828936764,0
E0,E0,45605,Crystal Palace vs Fulham,A,A,closing_average,proportional,0.4253014246400389,1
E0,E0,45605,West Ham vs Everton,H,D,closing_average,proportional,0.44507384779642917,0
