division,sheet,date,match,outcome,actual_outcome,odds_source,devig_method,predicted_probability,hit
E0,E0,45884,Liverpool vs Bournemouth,H,H,closing_average,power,0.7594534514500272,1
E0,E0,45884,Liverpool vs Bournemouth,D,H,closing_average,power,0.14374708845213763,0
E0,E0,45884,Liverpool vs Bournemouth,A,H,closing_average,power,0.09679946009783541,0
E0,E0,45885,Aston Villa vs Newcastle,H,D,closing_average,power,0.4018061699810759,0
E0,E0,45885,Aston Villa vs Newcastle,D,D,closing_average,power,0.2752902076316785,1
E0,E0,45885,Aston Villa vs Newcastle,A,D,closing_average,power,0.322903622387246,0
E0,E0,45885,Brighton vs Fulham,H,D,closing_average,power,0.5281791287550229,0
E0,E0,45885,Brighton vs Fulham,D,D,closing_average,power,0.2554620542562091,1
E0,E0,45885,Brighton vs Fulham,A,D,closing_average,power,0.21635881698876783,0
E0,E0,45885,Sunderland vs West Ham,H,H,closing_average,power,0.2762590034929295,1
E0,E0,45885,Sunderland vs West Ham,D,H,closing_average,power,0.29736727761633563,0
E0,E0,45885,Sunderland vs West Ham,A,H,closing_average,power,0.42637371889073516,0
E0,E0,45885,Tottenham vs Burnley,H,H,closing_average,power,0.6273199443530082,1
E0,E0,45885,Tottenham vs Burnley,D,H,closing_average,power,0.22817118370274117,0
E0,E0,45885,Tottenham vs Burnley,A,H,closing_average,power,0.14450887194425058,0
E0,E0,45885,Wolves vs Man City,H,A,closing_average,power,0.14305577380796322,0
E0,E0,45885,Wolves vs Man City,D,A,closing_average,power,0.21140215402467546,0
E0,E0,45885,Wolves vs Man City,A,A,closing_average,power,0.6455420721673615,1
E0,E0,45886,Chelsea vs Crystal Palace,H,D,closing_average,power,0.5321504652366594,0
E0,E0,45886,Chelsea vs Crystal Palace,D,D,closing_average,power,0.25059715048629155,1
E0,E0,45886,Chelsea vs Crystal Palace,A,D,closing_average,power,0.21725238427704932,0
E0,E0,45886,Nott'm Forest vs Brentford,H,H,closing_average,power,0.505550349267775,1
E0,E0,45886,Nott'm Forest vs Brentford,D,H,closing_average,power,0.2719048579429274,0
E0,E0,45886,Nott'm Forest vs Brentford,A,H,closing_average,power,0.22254479278929765,0
E0,E0,45886,Man United vs Arsenal,H,A,closing_average,power,0.24638873003436318,0
E0,E0,45886,Man United vs Arsenal,D,A,closing_average,power,0.25269390904638644,0
E0,E0,45886,Man United vs Arsenal,A,A,closing_average,power,0.5009173609192504,1
E0,E0,45887,Leeds vs Everton,H,H,closing_average,power,0.4088217887865711,1
E0,E0,45887,Leeds vs Everton,D,H,closing_average,power,0.2931479769361077,0
E0,E0,45887,Leeds vs Everton,A,H,closing_average,power,0.29803023427732117,0
E0,E0,45891,West Ham vs Chelsea,H,A,closing_average,power,0.1930027792204375,0
E0,E0,45891,West Ham vs Chelsea,D,A,closing_average,power,0.24292479524002286,0
E0,E0,45891,West Ham vs Chelsea,A,A,closing_average,power,0.5640724255395398,1
E0,E0,45892,Man City vs Tottenham,H,A,closing_average,power,0.6328138675427993,0
E0,E0,45892,Man City vs Tottenham,D,A,closing_average,power,0.20169896978658375,0
E0,E0,45892,Man City vs Tottenham,A,A,closing_average,power,0.16548716267061703,1
E0,E0,45892,Bournemouth vs Wolves,H,H,closing_average,power,0.537838682406978,1
E0,E0,45892,Bournemouth vs Wolves,D,H,closing_average,power,0.24862274272760385,0
E0,E0,45892,Bournemouth vs Wolves,A,H,closing_average,power,0.21353857486541808,0
E0,E0,45892,Brentford vs Aston Villa,H,H,closing_average,power,0.2888402332753692,1
E0,E0,45892,Brentford vs Aston Villa,D,H,closing_average,power,0.27122560258986494,0
E0,E0,45892,Brentford vs Aston Villa,A,H,closing_average,power,0.43993416413476605,0
E0,E0,45892,Burnley vs Sunderland,H,H,closing_average,power,0.4026533045865471,1
E0,E0,45892,Burnley vs Sunderland,D,H,closing_average,power,0.30411837377103546,0
E0,E0,45892,Burnley vs Sunderland,A,H,closing_average,power,0.29322832164241736,0
E0,E0,45892,Arsenal vs Leeds,H,H,closing_average,power,0.7373633596825232,1
E0,E0,45892,Arsenal vs Leeds,D,H,closing_average,power,0.16633655190227442,0
E0,E0,45892,Arsenal vs Leeds,A,H,closing_average,power,0.09630008841520263,0
E0,E0,45893,Crystal Palace vs Nott'm Forest,H,D,closing_average,power,0.4003644279126882,0
E0,E0,45893,Crystal Palace vs Nott'm Forest,D,D,closing_average,power,0.29081837406546834,1
E0,E0,45893,Crystal Palace vs Nott'm Forest,A,D,closing_average,power,0.3088171980218436,0
E0,E0,45893,Everton vs Brighton,H,H,closing_average,power,0.3261169618466866,1
E0,E0,45893,Everton vs Brighton,D,H,closing_average,power,0.2810673487712524,0
E0,E0,45893,Everton vs Brighton,A,H,closing_average,power,0.3928156893820609,0
E0,E0,45893,Fulham vs Man United,H,D,closing_average,power,0.2712868115636682,0
E0,E0,45893,Fulham vs Man United,D,D,closing_average,power,0.2664037565623295,1
E0,E0,45893,Fulham vs Man United,A,D,closing_average,power,0.4623094318740022,0
E0,E0,45894,Newcastle vs Liverpool,H,A,closing_average,power,0.32447831916839864,0
E0,E0,45894,Newcastle vs Liverpool,D,A,closing_average,power,0.2566825637760491,0
E0,E0,45894,Newcastle vs Liverpool,A,A,closing_average,power,0.41883911705555216,1
E0,E0,45899,Chelsea vs Fulham,H,H,closing_average,power,0.5821305197812058,1
E0,E0,45899,Chelsea vs Fulham,D,H,closing_average,power,0.2359821492894197,0
E0,E0,45899,Chelsea vs Fulham,A,H,closing_average,power,0.18188733092937487,0
E0,E0,45899,Man United vs Burnley,H,H,closing_average,power,0.7087668238351923,1
E0,E0,45899,Man United vs Burnley,D,H,closing_average,power,0.17678071178394242,0
E0,E0,45899,Man United vs Burnley,A,H,closing_average,power,0.1144524643808655,0
E0,E0,45899,Sunderland vs Brentford,H,H,closing_average,power,0.3039534218615979,1
E0,E0,45899,Sunderland vs Brentford,D,H,closing_average,power,0.2892054878520488,0
E0,E0,45899,Sunderland vs Brentford,A,H,closing_average,power,0.4068410902863533,0
E0,E0,45899,Tottenham vs Bournemouth,H,A,closing_average,power,0.5106614620253247,0
E0,E0,45899,Tottenham vs Bournemouth,D,A,closing_average,power,0.24773213188605792,0
E0,E0,45899,Tottenham vs Bournemouth,A,A,closing_average,power,0.24160640608861728,1
E0,E0,45899,Wolves vs Everton,H,A,closing_average,power,0.2828184463138658,0
E0,E0,45899,Wolves vs Everton,D,A,closing_average,power,0.30385861520067226,0
E0,E0,45899,Wolves vs Everton,A,A,closing_average,power,0.413322938485462,1
E0,E0,45899,Leeds vs Newcastle,H,D,closing_average,power,0.25412733998825515,0
E0,E0,45899,Leeds vs Newcastle,D,D,closing_average,power,0.27889042839545175,1
E0,E0,45899,Leeds vs Newcastle,A,D,closing_average,power,0.4669822316162931,0
E0,E0,45900,Brighton vs Man City,H,H,closing_average,power,0.2695250290812532,1
E0,E0,45900,Brighton vs Man City,D,H,closing_average,power,0.2562769806934381,0
E0,E0,45900,Brighton vs Man City,A,H,closing_average,power,0.4741979902253087,0
E0,E0,45900,Nott'm Forest vs West Ham,H,A,closing_average,power,0.5881463598346894,0
E0,E0,45900,Nott'm Forest vs West Ham,D,A,closing_average,power,0.22946580576940062,0
E0,E0,45900,Nott'm Forest vs West Ham,A,A,closing_average,power,0.18238783439591014,1
E0,E0,45900,Liverpool vs Arsenal,H,H,closing_average,power,0.4036822949587987,1
E0,E0,45900,Liverpool vs Arsenal,D,H,closing_average,power,0.28233973104302496,0
E0,E0,45900,Liverpool vs Arsenal,A,H,closing_average,power,0.31397797399817656,0
E0,E0,45900,Aston Villa vs Crystal Palace,H,A,closing_average,power,0.46048274146436624,0
E0,E0,45900,Aston Villa vs Crystal Palace,D,A,closing_average,power,0.2669004240673772,0
E0,E0,45900,Aston Villa vs Crystal Palace,A,A,closing_average,power,0.27261683446825674,1
E0,E0,45913,Arsenal vs Nott'm Forest,H,H,closing_average,power,0.6936080252985886,1
E0,E0,45913,Arsenal vs Nott'm Forest,D,H,closing_average,power,0.1890414796264377,0
E0,E0,45913,Arsenal vs Nott'm Forest,A,H,closing_average,power,0.1173504950749738,0
E0,E0,45913,Bournemouth vs Brighton,H,H,closing_average,power,0.39548894339365603,1
E0,E0,45913,Bournemouth vs Brighton,D,H,closing_average,power,0.2676868987833948,0
E0,E0,45913,Bournemouth vs Brighton,A,H,closing_average,power,0.33682415782294944,0
E0,E0,45913,Crystal Palace vs Sunderland,H,D,closing_average,power,0.5778084729107043,0
E0,E0,45913,Crystal Palace vs Sunderland,D,D,closing_average,power,0.25438779064044426,1
E0,E0,45913,Crystal Palace vs Sunderland,A,D,closing_average,power,0.16780373644885166,0
E0,E0,45913,Everton vs Aston Villa,H,D,closing_average,power,0.36447300715533637,0
E0,E0,45913,Everton vs Aston Villa,D,D,closing_average,power,0.2955679331484058,1
E0,E0,45913,Everton vs Aston Villa,A,D,closing_average,power,0.339959059696258,0
E0,E0,45913,Fulham vs Leeds,H,H,closing_average,power,0.47262977664601036,1
E0,E0,45913,Fulham vs Leeds,D,H,closing_average,power,0.2788449575818387,0
E0,E0,45913,Fulham vs Leeds,A,H,closing_average,power,0.2485252657721511,0
E0,E0,45913,Newcastle vs Wolves,H,H,closing_average,power,0.719678648275074,1
E0,E0,45913,Newcastle vs Wolves,D,H,closing_average,power,0.17874514687398954,0
E0,E0,45913,Newcastle vs Wolves,A,H,closing_average,power,0.10157620485093659,0
E0,E0,45913,West Ham vs Tottenham,H,A,closing_average,power,0.28852009705875975,0
E0,E0,45913,West Ham vs Tottenham,D,A,closing_average,power,0.26785867159392085,0
E0,E0,45913,West Ham vs Tottenham,A,A,closing_average,power,0.4436212313473196,1
E0,E0,45913,Brentford vs Chelsea,H,D,closing_average,power,0.220083968266663,0
E0,E0,45913,Brentford vs Chelsea,D,D,closing_average,power,0.25071447094021176,1
E0,E0,45913,Brentford vs Chelsea,A,D,closing_average,power,0.5292015607931255,0
E0,E0,45914,Burnley vs Liverpool,H,A,closing_average,power,0.09879573527914562,0
E0,E0,45914,Burnley vs Liverpool,D,A,closing_average,power,0.1590308823342204,0
E0,E0,45914,Burnley vs Liverpool,A,A,closing_average,power,0.7421733823866339,1
E0,E0,45914,Man City vs Man United,H,H,closing_average,power,0.5886727158166263,1
E0,E0,45914,Man City vs Man United,D,H,closing_average,power,0.22239958739047433,0
E0,E0,45914,Man City vs Man United,A,H,closing_average,power,0.18892769679289953,0
E0,E0,45920,Liverpool vs Everton,H,H,closing_average,power,0.6465704253320016,1
E0,E0,45920,Liverpool vs Everton,D,H,closing_average,power,0.21104916405369217,0
E0,E0,45920,Liverpool vs Everton,A,H,closing_average,power,0.14238041061430617,0
E0,E0,45920,Brighton vs Tottenham,H,D,closing_average,power,0.44252315878045423,0
E0,E0,45920,Brighton vs Tottenham,D,D,closing_average,power,0.2575122619186176,1
E0,E0,45920,Brighton vs Tottenham,A,D,closing_average,power,0.2999645793009281,0
E0,E0,45920,Burnley vs Nott'm Forest,H,D,closing_average,power,0.27529332197192946,0
E0,E0,45920,Burnley vs Nott'm Forest,D,D,closing_average,power,0.2840456143789219,1
E0,E0,45920,Burnley vs Nott'm Forest,A,D,closing_average,power,0.4406610636491487,0
E0,E0,45920,West Ham vs Crystal Palace,H,A,closing_average,power,0.31073221766525994,0
E0,E0,45920,West Ham vs Crystal Palace,D,A,closing_average,power,0.27454462883984426,0
E0,E0,45920,West Ham vs Crystal Palace,A,A,closing_average,power,0.41472315349489597,1
E0,E0,45920,Wolves vs Leeds,H,A,closing_average,power,0.3273630130473079,0
E0,E0,45920,Wolves vs Leeds,D,A,closing_average,power,0.30496353865611786,0
E0,E0,45920,Wolves vs Leeds,A,A,closing_average,power,0.3676734482965744,1
E0,E0,45920,Man United vs Chelsea,H,H,closing_average,power,0.36071765724495286,1
E0,E0,45920,Man United vs Chelsea,D,H,closing_average,power,0.2589162105161377,0
E0,E0,45920,Man United vs Chelsea,A,H,closing_average,power,0.3803661322389095,0
E0,E0,45920,Fulham vs Brentford,H,H,closing_average,power,0.45337793300809826,1
E0,E0,45920,Fulham vs Brentford,D,H,closing_average,power,0.2854556144510714,0
E0,E0,45920,Fulham vs Brentford,A,H,closing_average,power,0.26116645254083065,0
E0,E0,45921,Bournemouth vs Newcastle,H,D,closing_average,power,0.40165218422856513,0
E0,E0,45921,Bournemouth vs Newcastle,D,D,closing_average,power,0.28570800078185044,1
E0,E0,45921,Bournemouth vs Newcastle,A,D,closing_average,power,0.3126398149895848,0
E0,E0,45921,Sunderland vs Aston Villa,H,D,closing_average,power,0.24523194135533866,0
E0,E0,45921,Sunderland vs Aston Villa,D,D,closing_average,power,0.28269735319911066,1
E0,E0,45921,Sunderland vs Aston Villa,A,D,closing_average,power,0.47207070544555085,0
E0,E0,45921,Arsenal vs Man City,H,D,closing_average,power,0.47080479020780386,0
E0,E0,45921,Arsenal vs Man City,D,D,closing_average,power,0.2638154286204482,1
E0,E0,45921,Arsenal vs Man City,A,D,closing_average,power,0.2653797811717479,0
E0,E0,45927,Brentford vs Man United,H,H,closing_average,power,0.2849240428122023,1
E0,E0,45927,Brentford vs Man United,D,H,closing_average,power,0.2497850306609875,0
E0,E0,45927,Brentford vs Man United,A,H,closing_average,power,0.46529092652681026,0
E0,E0,45927,Chelsea vs Brighton,H,A,closing_average,power,0.4879083766250198,0
E0,E0,45927,Chelsea vs Brighton,D,A,closing_average,power,0.24943146573742955,0
E0,E0,45927,Chelsea vs Brighton,A,A,closing_average,power,0.262660157637551,1
E0,E0,45927,Crystal Palace vs Liverpool,H,H,closing_average,power,0.23153547870321112,1
E0,E0,45927,Crystal Palace vs Liverpool,D,H,closing_average,power,0.25130032098524124,0
E0,E0,45927,Crystal Palace vs Liverpool,A,H,closing_average,power,0.5171642003115475,0
E0,E0,45927,Leeds vs Bournemouth,H,D,closing_average,power,0.31980210132848513,0
E0,E0,45927,Leeds vs Bournemouth,D,D,closing_average,power,0.2917788810516358,1
E0,E0,45927,Leeds vs Bournemouth,A,D,closing_average,power,0.3884190176198793,0
E0,E0,45927,Man City vs Burnley,H,H,closing_average,power,0.826619145216566,1
E0,E0,45927,Man City vs Burnley,D,H,closing_average,power,0.1184649914674069,0
E0,E0,45927,Man City vs Burnley,A,H,closing_average,power,0.05491586331602721,0
E0,E0,45927,Nott'm Forest vs Sunderland,H,A,closing_average,power,0.5539664474690909,0
E0,E0,45927,Nott'm Forest vs Sunderland,D,A,closing_average,power,0.25207355430880585,0
E0,E0,45927,Nott'm Forest vs Sunderland,A,A,closing_average,power,0.19395999822210355,1
E0,E0,45927,Tottenham vs Wolves,H,D,closing_average,power,0.637079477236387,0
E0,E0,45927,Tottenham vs Wolves,D,D,closing_average,power,0.21460123223957367,1
E0,E0,45927,Tottenham vs Wolves,A,D,closing_average,power,0.1483192905240393,0
E0,E0,45928,Aston Villa vs Fulham,H,H,closing_average,power,0.4268889829313083,1
E0,E0,45928,Aston Villa vs Fulham,D,H,closing_average,power,0.2911268489089688,0
E0,E0,45928,Aston Villa vs Fulham,A,H,closing_average,power,0.2819841681597229,0
E0,E0,45928,Newcastle vs Arsenal,H,A,closing_average,power,0.27642664543464507,0
E0,E0,45928,Newcastle vs Arsenal,D,A,closing_average,power,0.28891288044171026,0
E0,E0,45928,Newcastle vs Arsenal,A,A,closing_average,power,0.4346604741236448,1
E0,E0,45929,Everton vs West Ham,H,D,closing_average,power,0.5888499300583291,0
E0,E0,45929,Everton vs West Ham,D,D,closing_average,power,0.2390447264183075,1
E0,E0,45929,Everton vs West Ham,A,D,closing_average,power,0.17210534352336357,0
E0,E0,45933,Bournemouth vs Fulham,H,H,closing_average,power,0.49506176439595195,1
E0,E0,45933,Bournemouth vs Fulham,D,H,closing_average,power,0.27318496312517826,0
E0,E0,45933,Bournemouth vs Fulham,A,H,closing_average,power,0.23175327247887006,0
E0,E0,45934,Leeds vs Tottenham,H,A,closing_average,power,0.3453902856380618,0
E0,E0,45934,Leeds vs Tottenham,D,A,closing_average,power,0.28069598736509094,0
E0,E0,45934,Leeds vs Tottenham,A,A,closing_average,power,0.3739137269968473,1
E0,E0,45934,Arsenal vs West Ham,H,H,closing_average,power,0.8339731732396407,1
E0,E0,45934,Arsenal vs West Ham,D,H,closing_average,power,0.11332390934962062,0
E0,E0,45934,Arsenal vs West Ham,A,H,closing_average,power,0.052702917410738834,0
E0,E0,45934,Man United vs Sunderland,H,H,closing_average,power,0.6040106532210275,1
E0,E0,45934,Man United vs Sunderland,D,H,closing_average,power,0.21777871423033895,0
E0,E0,45934,Man United vs Sunderland,A,H,closing_average,power,0.17821063254863342,0
E0,E0,45934,Chelsea vs Liverpool,H,H,closing_average,power,0.3294453418806875,1
E0,E0,45934,Chelsea vs Liverpool,D,H,closing_average,power,0.2564945548367583,0
E0,E0,45934,Chelsea vs Liverpool,A,H,closing_average,power,0.41406010328255455,0
E0,E0,45935,Aston Villa vs Burnley,H,H,closing_average,power,0.6278488559890174,1
E0,E0,45935,Aston Villa vs Burnley,D,H,closing_average,power,0.22638229492513365,0
E0,E0,45935,Aston Villa vs Burnley,A,H,closing_average,power,0.14576884908584917,0
E0,E0,45935,Everton vs Crystal Palace,H,H,closing_average,power,0.35909387547784494,1
E0,E0,45935,Everton vs Crystal Palace,D,H,closing_average,power,0.3045261655833787,0
E0,E0,45935,Everton vs Crystal Palace,A,H,closing_average,power,0.3363799589387765,0
E0,E0,45935,Newcastle vs Nott'm Forest,H,H,closing_average,power,0.6457193880455412,1
E0,E0,45935,Newcastle vs Nott'm Forest,D,H,closing_average,power,0.20653074656678969,0
E0,E0,45935,Newcastle vs Nott'm Forest,A,H,closing_average,power,0.14774986538766924,0
E0,E0,45935,Wolves vs Brighton,H,D,closing_average,power,0.27126537040548254,0
E0,E0,45935,Wolves vs Brighton,D,D,closing_average,power,0.265614346297425,1
E0,E0,45935,Wolves vs Brighton,A,D,closing_average,power,0.46312028329709254,0
E0,E0,45935,Brentford vs Man City,H,A,closing_average,power,0.18054816024457726,0
E0,E0,45935,Brentford vs Man City,D,A,closing_average,power,0.21967419201941138,0
E0,E0,45935,Brentford vs Man City,A,A,closing_average,power,0.5997776477360115,1
E0,E0,45948,Nott'm Forest vs Chelsea,H,A,closing_average,power,0.30631595650925214,0
E0,E0,45948,Nott'm Forest vs Chelsea,D,A,closing_average,power,0.27250548952546794,0
E0,E0,45948,Nott'm Forest vs Chelsea,A,A,closing_average,power,0.42117855396528003,1
E0,E0,45948,Brighton vs Newcastle,H,H,closing_average,power,0.33161954583190983,1
E0,E0,45948,Brighton vs Newcastle,D,H,closing_average,power,0.2731537980920377,0
E0,E0,45948,Brighton vs Newcastle,A,H,closing_average,power,0.3952266560760526,0
E0,E0,45948,Burnley vs Leeds,H,H,closing_average,power,0.26933579198722574,1
E0,E0,45948,Burnley vs Leeds,D,H,closing_average,power,0.2922596444914402,0
E0,E0,45948,Burnley vs Leeds,A,H,closing_average,power,0.4384045635213341,0
E0,E0,45948,Crystal Palace vs Bournemouth,H,D,closing_average,power,0.45110282158242204,0
E0,E0,45948,Crystal Palace vs Bournemouth,D,D,closing_average,power,0.2765638474244023,1
E0,E0,45948,Crystal Palace vs Bournemouth,A,D,closing_average,power,0.27233333099317575,0
E0,E0,45948,Man City vs Everton,H,H,closing_average,power,0.6774939222716191,1
E0,E0,45948,Man City vs Everton,D,H,closing_average,power,0.2026096923363483,0
E0,E0,45948,Man City vs Everton,A,H,closing_average,power,0.11989638539203286,0
E0,E0,45948,Sunderland vs Wolves,H,H,closing_average,power,0.38273949610221675,1
E0,E0,45948,Sunderland vs Wolves,D,H,closing_average,power,0.31128907390309196,0
E0,E0,45948,Sunderland vs Wolves,A,H,closing_average,power,0.30597142999469146,0
E0,E0,45948,Fulham vs Arsenal,H,A,closing_average,power,0.1311204843702945,0
E0,E0,45948,Fulham vs Arsenal,D,A,closing_average,power,0.21884069795005845,0
E0,E0,45948,Fulham vs Arsenal,A,A,closing_average,power,0.6500388176796472,1
E0,E0,45949,Tottenham vs Aston Villa,H,A,closing_average,power,0.42784802369827585,0
E0,E0,45949,Tottenham vs Aston Villa,D,A,closing_average,power,0.27920041489649633,0
E0,E0,45949,Tottenham vs Aston Villa,A,A,closing_average,power,0.2929515614052277,1
E0,E0,45949,Liverpool vs Man United,H,A,closing_average,power,0.5824782921531774,0
E0,E0,45949,Liverpool vs Man United,D,A,closing_average,power,0.21497571242290295,0
E0,E0,45949,Liverpool vs Man United,A,A,closing_average,power,0.2025459954239199,1
E0,E0,45950,West Ham vs Brentford,H,A,closing_average,power,0.34460933519062537,0
E0,E0,45950,West Ham vs Brentford,D,A,closing_average,power,0.28531672065073543,0
E0,E0,45950,West Ham vs Brentford,A,A,closing_average,power,0.3700739441586391,1
E0,E0,45954,Leeds vs West Ham,H,H,closing_average,power,0.5414919215309013,1
E0,E0,45954,Leeds vs West Ham,D,H,closing_average,power,0.25634154665788217,0
E0,E0,45954,Leeds vs West Ham,A,H,closing_average,power,0.20216653181121674,0
E0,E0,45955,Chelsea vs Sunderland,H,A,closing_average,power,0.6778915326046899,0
E0,E0,45955,Chelsea vs Sunderland,D,A,closing_average,power,0.20022461015165138,0
E0,E0,45955,Chelsea vs Sunderland,A,A,closing_average,power,0.12188385724365883,1
E0,E0,45955,Newcastle vs Fulham,H,H,closing_average,power,0.6080396580477505,1
E0,E0,45955,Newcastle vs Fulham,D,H,closing_average,power,0.23112626905971498,0
E0,E0,45955,Newcastle vs Fulham,A,H,closing_average,power,0.16083407289253443,0
E0,E0,45955,Man United vs Brighton,H,H,closing_average,power,0.48413374012976534,1
E0,E0,45955,Man United vs Brighton,D,H,closing_average,power,0.2414566438045172,0
E0,E0,45955,Man United vs Brighton,A,H,closing_average,power,0.2744096160657176,0
E0,E0,45955,Brentford vs Liverpool,H,H,closing_average,power,0.2368645212680941,1
E0,E0,45955,Brentford vs Liverpool,D,H,closing_average,power,0.23126314553313676,0
E0,E0,45955,Brentford vs Liverpool,A,H,closing_average,power,0.5318723331987693,0
E0,E0,45956,Arsenal vs Crystal Palace,H,H,closing_average,power,0.7092192435152676,1
E0,E0,45956,Arsenal vs Crystal Palace,D,H,closing_average,power,0.18313512813712396,0
E0,E0,45956,Arsenal vs Crystal Palace,A,H,closing_average,power,0.10764562834760842,0
E0,E0,45956,Aston Villa vs Man City,H,H,closing_average,power,0.22209714398590827,1
E0,E0,45956,Aston Villa vs Man City,D,H,closing_average,power,0.24641546834274342,0
E0,E0,45956,Aston Villa vs Man City,A,H,closing_average,power,0.5314873876713483,0
E0,E0,45956,Bournemouth vs Nott'm Forest,H,H,closing_average,power,0.4952792776416005,1
E0,E0,45956,Bournemouth vs Nott'm Forest,D,H,closing_average,power,0.2606013471022132,0
E0,E0,45956,Bournemouth vs Nott'm Forest,A,H,closing_average,power,0.24411937525618657,0
E0,E0,45956,Wolves vs Burnley,H,A,closing_average,power,0.5028824318389133,0
E0,E0,45956,Wolves vs Burnley,D,A,closing_average,power,0.2841888463732454,0
E0,E0,45956,Wolves vs Burnley,A,A,closing_average,power,0.2129287217878416,1
E0,E0,45956,Everton vs Tottenham,H,A,closing_average,power,0.43612701344487886,0
E0,E0,45956,Everton vs Tottenham,D,A,closing_average,power,0.28104541977738295,0
E0,E0,45956,Everton vs Tottenham,A,A,closing_average,power,0.2828275667777381,1
E0,E0,45962,Brighton vs Leeds,H,H,closing_average,power,0.50070984595695,1
E0,E0,45962,Brighton vs Leeds,D,H,closing_average,power,0.2591120592548446,0
E0,E0,45962,Brighton vs Leeds,A,H,closing_average,power,0.24017809478820562,0
E0,E0,45962,Burnley vs Arsenal,H,A,closing_average,power,0.0587495479159087,0
E0,E0,45962,Burnley vs Arsenal,D,A,closing_average,power,0.14926508020570142,0
E0,E0,45962,Burnley vs Arsenal,A,A,closing_average,power,0.79198537187839,1
E0,E0,45962,Crystal Palace vs Brentford,H,H,closing_average,power,0.4672453698376712,1
E0,E0,45962,Crystal Palace vs Brentford,D,H,closing_average,power,0.2731591623645851,0
E0,E0,45962,Crystal Palace vs Brentford,A,H,closing_average,power,0.2595954677977439,0
E0,E0,45962,Fulham vs Wolves,H,H,closing_average,power,0.54079745839622,1
E0,E0,45962,Fulham vs Wolves,D,H,closing_average,power,0.25195706922677663,0
E0,E0,45962,Fulham vs Wolves,A,H,closing_average,power,0.20724547237700364,0
E0,E0,45962,Nott'm Forest vs Man United,H,D,closing_average,power,0.28794834280330467,0
E0,E0,45962,Nott'm Forest vs Man United,D,D,closing_average,power,0.25801894812181303,1
E0,E0,45962,Nott'm Forest vs Man United,A,D,closing_average,power,0.4540327090748825,0
E0,E0,45962,Tottenham vs Chelsea,H,A,closing_average,power,0.31273272870945346,0
E0,E0,45962,Tottenham vs Chelsea,D,A,closing_average,power,0.2727079042152355,0
E0,E0,45962,Tottenham vs Chelsea,A,A,closing_average,power,0.41455936707531116,1
E0,E0,45962,Liverpool vs Aston Villa,H,H,closing_average,power,0.5889432953603229,1
E0,E0,45962,Liverpool vs Aston Villa,D,H,closing_average,power,0.21499601575569094,0
E0,E0,45962,Liverpool vs Aston Villa,A,H,closing_average,power,0.19606068888398637,0
E0,E0,45963,West Ham vs Newcastle,H,H,closing_average,power,0.1822457129716669,1
E0,E0,45963,West Ham vs Newcastle,D,H,closing_average,power,0.22556072150431097,0
E0,E0,45963,West Ham vs Newcastle,A,H,closing_average,power,0.5921935655240224,0
E0,E0,45963,Man City vs Bournemouth,H,H,closing_average,power,0.6937738028534518,1
E0,E0,45963,Man City vs Bournemouth,D,H,closing_average,power,0.1773779654565304,0
E0,E0,45963,Man City vs Bournemouth,A,H,closing_average,power,0.12884823169001788,0
E0,E0,45964,Sunderland vs Everton,H,D,closing_average,power,0.29068590140189327,0
E0,E0,45964,Sunderland vs Everton,D,D,closing_average,power,0.30553441746162896,1
E0,E0,45964,Sunderland vs Everton,A,D,closing_average,power,0.4037796811364778,0
E0,E0,45969,Tottenham vs Man United,H,D,closing_average,power,0.3269186386213567,0
E0,E0,45969,Tottenham vs Man United,D,D,closing_average,power,0.27077245435720704,1
E0,E0,45969,Tottenham vs Man United,A,D,closing_average,power,0.4023089070214365,0
E0,E0,45969,Everton vs Fulham,H,H,closing_average,power,0.4148151501951991,1
E0,E0,45969,Everton vs Fulham,D,H,closing_average,power,0.29354741199631135,0
E0,E0,45969,Everton vs Fulham,A,H,closing_average,power,0.29163743780848966,0
E0,E0,45969,West Ham vs Burnley,H,H,closing_average,power,0.5196189917309173,1
E0,E0,45969,West Ham vs Burnley,D,H,closing_average,power,0.26197724588099147,0
E0,E0,45969,West Ham vs Burnley,A,H,closing_average,power,0.21840376238809156,0
E0,E0,45969,Sunderland vs Arsenal,H,D,closing_average,power,0.11884726368269781,0
E0,E0,45969,Sunderland vs Arsenal,D,D,closing_average,power,0.21393740776522974,1
E0,E0,45969,Sunderland vs Arsenal,A,D,closing_average,power,0.6672153285520724,0
E0,E0,45969,Chelsea vs Wolves,H,H,closing_average,power,0.7193512034006536,1
E0,E0,45969,Chelsea vs Wolves,D,H,closing_average,power,0.17457677476199268,0
E0,E0,45969,Chelsea vs Wolves,A,H,closing_average,power,0.10607202183735362,0
E0,E0,45970,Aston Villa vs Bournemouth,H,H,closing_average,power,0.416665960528573,1
E0,E0,45970,Aston Villa vs Bournemouth,D,H,closing_average,power,0.27887426009532934,0
E0,E0,45970,Aston Villa vs Bournemouth,A,H,closing_average,power,0.304459779376098,0
E0,E0,45970,Brentford vs Newcastle,H,H,closing_average,power,0.3351820490001346,1
E0,E0,45970,Brentford vs Newcastle,D,H,closing_average,power,0.2781219922906565,0
E0,E0,45970,Brentford vs Newcastle,A,H,closing_average,power,0.3866959587092091,0
E0,E0,45970,Crystal Palace vs Brighton,H,D,closing_average,power,0.40277154768592127,0
