division,sheet,date,match,outcome,actual_outcome,odds_source,devig_method,predicted_probability,hit
E0,E0,45529,Bournemouth vs Newcastle,D,D,closing_average,power,0.260405036975668,1
E0,E0,45529,Bournemouth vs Newcastle,A,D,closing_average,power,0.3646341131214272,0
E0,E0,45529,Wolves vs Chelsea,H,A,closing_average,power,0.24443147193278322,0
E0,E0,45529,Wolves vs Chelsea,D,A,closing_average,power,0.24443147193278322,0
E0,E0,45529,Wolves vs Chelsea,A,A,closing_average,power,0.5111370561344336,1
E0,E0,45529,Liverpool vs Brentford,H,H,closing_average,power,0.8081584414280225,1
E0,E0,45529,Liverpool vs Brentford,D,H,closing_average,power,0.12087131421244329,0
E0,E0,45529,Liverpool vs Brentford,A,H,closing_average,power,0.07097024435953438,0
E0,E0,45535,Arsenal vs Brighton,H,D,closing_average,power,0.7178028400647868,0
E0,E0,45535,Arsenal vs Brighton,D,D,closing_average,power,0.17028923883612104,1
E0,E0,45535,Arsenal vs Brighton,A,D,closing_average,power,0.11190792109909233,0
E0,E0,45535,Brentford vs Southampton,H,H,closing_average,power,0.5422253332633753,1
E0,E0,45535,Brentford vs Southampton,D,H,closing_average,power,0.24500519725943445,0
E0,E0,45535,Brentford vs Southampton,A,H,closing_average,power,0.21276946947719036,0
E0,E0,45535,Everton vs Bournemouth,H,A,closing_average,power,0.3246631759700631,0
E0,E0,45535,Everton vs Bournemouth,D,A,closing_average,power,0.2769919063342333,0
E0,E0,45535,Everton vs Bournemouth,A,A,closing_average,power,0.39834491769570357,1
E0,E0,45535,Ipswich vs Fulham,H,D,closing_average,power,0.31663648510739817,0
E0,E0,45535,Ipswich vs Fulham,D,D,closing_average,power,0.28011164408467326,1
E0,E0,45535,Ipswich vs Fulham,A,D,closing_average,power,0.4032518708079289,0
E0,E0,45535,Leicester vs Aston Villa,H,A,closing_average,power,0.23686769685209028,0
E0,E0,45535,Leicester vs Aston Villa,D,A,closing_average,power,0.2525945271858336,0
E0,E0,45535,Leicester vs Aston Villa,A,A,closing_average,power,0.5105377759620762,1
E0,E0,45535,Nott'm Forest vs Wolves,H,D,closing_average,power,0.48505263111991515,0
E0,E0,45535,Nott'm Forest vs Wolves,D,D,closing_average,power,0.2618673436739793,1
E0,E0,45535,Nott'm Forest vs Wolves,A,D,closing_average,power,0.2530800252061056,0
E0,E0,45535,West Ham vs Man City,H,A,closing_average,power,0.12199154154359611,0
E0,E0,45535,West Ham vs Man City,D,A,closing_average,power,0.17725927513097697,0
E0,E0,45535,West Ham vs Man City,A,A,closing_average,power,0.7007491833254272,1
E0,E0,45536,Chelsea vs Crystal Palace,H,D,closing_average,power,0.5933531521794556,0
E0,E0,45536,Chelsea vs Crystal Palace,D,D,closing_average,power,0.21863838846525935,1
E0,E0,45536,Chelsea vs Crystal Palace,A,D,closing_average,power,0.18800845935528507,0
E0,E0,45536,Newcastle vs Tottenham,H,H,closing_average,power,0.39214039593763655,1
E0,E0,45536,Newcastle vs Tottenham,D,H,closing_average,power,0.2434858256128813,0
E0,E0,45536,Newcastle vs Tottenham,A,H,closing_average,power,0.36437377844948227,0
E0,E0,45536,Man United vs Liverpool,H,A,closing_average,power,0.2668624837711473,0
E0,E0,45536,Man United vs Liverpool,D,A,closing_average,power,0.23395834114304123,0
E0,E0,45536,Man United vs Liverpool,A,A,closing_average,power,0.4991791750858117,1
E0,E0,45549,Southampton vs Man United,H,A,closing_average,power,0.224872297388482,0
E0,E0,45549,Southampton vs Man United,D,A,closing_average,power,0.2329743574078662,0
E0,E0,45549,Southampton vs Man United,A,A,closing_average,power,0.542153345203652,1
E0,E0,45549,Brighton vs Ipswich,H,D,closing_average,power,0.6625479426227793,0
E0,E0,45549,Brighton vs Ipswich,D,D,closing_average,power,0.19690924517463573,1
E0,E0,45549,Brighton vs Ipswich,A,D,closing_average,power,0.14054281220258505,0
E0,E0,45549,Crystal Palace vs Leicester,H,D,closing_average,power,0.586011352076817,0
E0,E0,45549,Crystal Palace vs Leicester,D,D,closing_average,power,0.2370602783930346,1
E0,E0,45549,Crystal Palace vs Leicester,A,D,closing_average,power,0.1769283695301484,0
E0,E0,45549,Fulham vs West Ham,H,D,closing_average,power,0.4152255047957715,0
E0,E0,45549,Fulham vs West Ham,D,D,closing_average,power,0.28123840786770016,1
E0,E0,45549,Fulham vs West Ham,A,D,closing_average,power,0.3035360873365282,0
E0,E0,45549,Liverpool vs Nott'm Forest,H,A,closing_average,power,0.8010248750431219,0
E0,E0,45549,Liverpool vs Nott'm Forest,D,A,closing_average,power,0.1291844798879011,0
E0,E0,45549,Liverpool vs Nott'm Forest,A,A,closing_average,power,0.06979064506897718,1
E0,E0,45549,Man City vs Brentford,H,H,closing_average,power,0.8291418798620064,1
E0,E0,45549,Man City vs Brentford,D,H,closing_average,power,0.11189889576768881,0
E0,E0,45549,Man City vs Brentford,A,H,closing_average,power,0.05895922437030495,0
E0,E0,45549,Aston Villa vs Everton,H,H,closing_average,power,0.582399719965858,1
E0,E0,45549,Aston Villa vs Everton,D,H,closing_average,power,0.2395937967663072,0
E0,E0,45549,Aston Villa vs Everton,A,H,closing_average,power,0.1780064832678349,0
E0,E0,45549,Bournemouth vs Chelsea,H,A,closing_average,power,0.307521943046655,0
E0,E0,45549,Bournemouth vs Chelsea,D,A,closing_average,power,0.24970845091670696,0
E0,E0,45549,Bournemouth vs Chelsea,A,A,closing_average,power,0.44276960603663834,1
E0,E0,45550,Tottenham vs Arsenal,H,A,closing_average,power,0.34713731951940074,0
E0,E0,45550,Tottenham vs Arsenal,D,A,closing_average,power,0.27146819196686856,0
E0,E0,45550,Tottenham vs Arsenal,A,A,closing_average,power,0.3813944885137309,1
E0,E0,45550,Wolves vs Newcastle,H,A,closing_average,power,0.26523719322871653,0
E0,E0,45550,Wolves vs Newcastle,D,A,closing_average,power,0.2577776598731258,0
E0,E0,45550,Wolves vs Newcastle,A,A,closing_average,power,0.47698514689815796,1
E0,E0,45556,West Ham vs Chelsea,H,A,closing_average,power,0.2700722027194145,0
E0,E0,45556,West Ham vs Chelsea,D,A,closing_average,power,0.24288250489654511,0
E0,E0,45556,West Ham vs Chelsea,A,A,closing_average,power,0.4870452923840406,1
E0,E0,45556,Aston Villa vs Wolves,H,H,closing_average,power,0.6043048871858168,1
E0,E0,45556,Aston Villa vs Wolves,D,H,closing_average,power,0.21968608619218016,0
E0,E0,45556,Aston Villa vs Wolves,A,H,closing_average,power,0.17600902662200338,0
E0,E0,45556,Fulham vs Newcastle,H,H,closing_average,power,0.3328598320727825,1
E0,E0,45556,Fulham vs Newcastle,D,H,closing_average,power,0.27212464888838056,0
E0,E0,45556,Fulham vs Newcastle,A,H,closing_average,power,0.3950155190388371,0
E0,E0,45556,Leicester vs Everton,H,D,closing_average,power,0.4606766760458615,0
E0,E0,45556,Leicester vs Everton,D,D,closing_average,power,0.27243301763766237,1
E0,E0,45556,Leicester vs Everton,A,D,closing_average,power,0.2668903063164765,0
E0,E0,45556,Liverpool vs Bournemouth,H,H,closing_average,power,0.7828368731638455,1
E0,E0,45556,Liverpool vs Bournemouth,D,H,closing_average,power,0.1333177171374858,0
E0,E0,45556,Liverpool vs Bournemouth,A,H,closing_average,power,0.08384540969866862,0
E0,E0,45556,Southampton vs Ipswich,H,D,closing_average,power,0.39655708049488014,0
E0,E0,45556,Southampton vs Ipswich,D,D,closing_average,power,0.277733971408863,1
E0,E0,45556,Southampton vs Ipswich,A,D,closing_average,power,0.32570894809625683,0
E0,E0,45556,Tottenham vs Brentford,H,H,closing_average,power,0.6673885835379386,1
E0,E0,45556,Tottenham vs Brentford,D,H,closing_average,power,0.18503462541146748,0
E0,E0,45556,Tottenham vs Brentford,A,H,closing_average,power,0.14757679105059385,0
E0,E0,45556,Crystal Palace vs Man United,H,D,closing_average,power,0.33736297293265666,0
E0,E0,45556,Crystal Palace vs Man United,D,D,closing_average,power,0.26628401111935207,1
E0,E0,45556,Crystal Palace vs Man United,A,D,closing_average,power,0.3963530159479914,0
E0,E0,45557,Brighton vs Nott'm Forest,H,D,closing_average,power,0.5300138269356741,0
E0,E0,45557,Brighton vs Nott'm Forest,D,D,closing_average,power,0.25255285312334436,1
E0,E0,45557,Brighton vs Nott'm Forest,A,D,closing_average,power,0.21743331994098145,0
E0,E0,45557,Man City vs Arsenal,H,D,closing_average,power,0.5480820587227027,0
E0,E0,45557,Man City vs Arsenal,D,D,closing_average,power,0.26446878919464434,1
E0,E0,45557,Man City vs Arsenal,A,D,closing_average,power,0.18744915208265325,0
E0,E0,45563,Newcastle vs Man City,H,D,closing_average,power,0.1891874385444883,0
E0,E0,45563,Newcastle vs Man City,D,D,closing_average,power,0.22447926501244536,1
E0,E0,45563,Newcastle vs Man City,A,D,closing_average,power,0.5863332964430665,0
E0,E0,45563,Arsenal vs Leicester,H,H,closing_average,power,0.8234061918897765,1
E0,E0,45563,Arsenal vs Leicester,D,H,closing_average,power,0.12326405236281593,0
E0,E0,45563,Arsenal vs Leicester,A,H,closing_average,power,0.05332975574740768,0
E0,E0,45563,Brentford vs West Ham,H,D,closing_average,power,0.4346849227005269,0
E0,E0,45563,Brentford vs West Ham,D,D,closing_average,power,0.2666110900770076,1
E0,E0,45563,Brentford vs West Ham,A,D,closing_average,power,0.2987039872224658,0
E0,E0,45563,Chelsea vs Brighton,H,H,closing_average,power,0.5523240830461928,1
E0,E0,45563,Chelsea vs Brighton,D,H,closing_average,power,0.2260437700745773,0
E0,E0,45563,Chelsea vs Brighton,A,H,closing_average,power,0.22163214687923025,0
E0,E0,45563,Everton vs Crystal Palace,H,H,closing_average,power,0.3500734929275512,1
E0,E0,45563,Everton vs Crystal Palace,D,H,closing_average,power,0.28613670916958783,0
E0,E0,45563,Everton vs Crystal Palace,A,H,closing_average,power,0.3637897979028609,0
E0,E0,45563,Nott'm Forest vs Fulham,H,A,closing_average,power,0.3805559254448172,0
E0,E0,45563,Nott'm Forest vs Fulham,D,A,closing_average,power,0.3024736290514143,0
E0,E0,45563,Nott'm Forest vs Fulham,A,A,closing_average,power,0.31697044550376874,1
E0,E0,45563,Wolves vs Liverpool,H,A,closing_average,power,0.10146120534556391,0
E0,E0,45563,Wolves vs Liverpool,D,A,closing_average,power,0.1528795162339627,0
E0,E0,45563,Wolves vs Liverpool,A,A,closing_average,power,0.7456592784204734,1
E0,E0,45564,Ipswich vs Aston Villa,H,D,closing_average,power,0.2610776859434188,0
E0,E0,45564,Ipswich vs Aston Villa,D,D,closing_average,power,0.2663745560294649,1
E0,E0,45564,Ipswich vs Aston Villa,A,D,closing_average,power,0.47254775802711635,0
E0,E0,45564,Man United vs Tottenham,H,A,closing_average,power,0.46002318821915095,0
E0,E0,45564,Man United vs Tottenham,D,A,closing_average,power,0.2454764076216361,0
E0,E0,45564,Man United vs Tottenham,A,A,closing_average,power,0.29450040415921314,1
E0,E0,45565,Bournemouth vs Southampton,H,H,closing_average,power,0.6445205693362187,1
E0,E0,45565,Bournemouth vs Southampton,D,H,closing_average,power,0.2054595332461589,0
E0,E0,45565,Bournemouth vs Southampton,A,H,closing_average,power,0.15001989741762237,0
E0,E0,45570,Crystal Palace vs Liverpool,H,A,closing_average,power,0.1852220171602571,0
E0,E0,45570,Crystal Palace vs Liverpool,D,A,closing_average,power,0.2292803522769953,0
E0,E0,45570,Crystal Palace vs Liverpool,A,A,closing_average,power,0.5854976305627476,1
E0,E0,45570,Arsenal vs Southampton,H,H,closing_average,power,0.8377314355308046,1
E0,E0,45570,Arsenal vs Southampton,D,H,closing_average,power,0.10826996295133885,0
E0,E0,45570,Arsenal vs Southampton,A,H,closing_average,power,0.053998601517856654,0
E0,E0,45570,Brentford vs Wolves,H,H,closing_average,power,0.47262091186451066,1
E0,E0,45570,Brentford vs Wolves,D,H,closing_average,power,0.26253763903674626,0
E0,E0,45570,Brentford vs Wolves,A,H,closing_average,power,0.26484144909874335,0
E0,E0,45570,Leicester vs Bournemouth,H,H,closing_average,power,0.2723134405734961,1
E0,E0,45570,Leicester vs Bournemouth,D,H,closing_average,power,0.2507103383182445,0
E0,E0,45570,Leicester vs Bournemouth,A,H,closing_average,power,0.4769762211082594,0
E0,E0,45570,Man City vs Fulham,H,H,closing_average,power,0.7822138228698206,1
E0,E0,45570,Man City vs Fulham,D,H,closing_average,power,0.13905490558777067,0
E0,E0,45570,Man City vs Fulham,A,H,closing_average,power,0.07873127154240886,0
E0,E0,45570,West Ham vs Ipswich,H,H,closing_average,power,0.5108172398722234,1
E0,E0,45570,West Ham vs Ipswich,D,H,closing_average,power,0.2508000253260456,0
E0,E0,45570,West Ham vs Ipswich,A,H,closing_average,power,0.23838273480173094,0
E0,E0,45570,Everton vs Newcastle,H,D,closing_average,power,0.25741969636931544,0
E0,E0,45570,Everton vs Newcastle,D,D,closing_average,power,0.2523930649489891,1
E0,E0,45570,Everton vs Newcastle,A,D,closing_average,power,0.4901872386816955,0
E0,E0,45571,Aston Villa vs Man United,H,D,closing_average,power,0.4409820459150186,0
E0,E0,45571,Aston Villa vs Man United,D,D,closing_average,power,0.24596601225294157,1
E0,E0,45571,Aston Villa vs Man United,A,D,closing_average,power,0.31305194183204016,0
E0,E0,45571,Chelsea vs Nott'm Forest,H,D,closing_average,power,0.6537535977080812,0
E0,E0,45571,Chelsea vs Nott'm Forest,D,D,closing_average,power,0.20196248473849548,1
E0,E0,45571,Chelsea vs Nott'm Forest,A,D,closing_average,power,0.1442839175534236,0
E0,E0,45571,Brighton vs Tottenham,H,H,closing_average,power,0.33203060062974643,1
E0,E0,45571,Brighton vs Tottenham,D,H,closing_average,power,0.2412636382535666,0
E0,E0,45571,Brighton vs Tottenham,A,H,closing_average,power,0.4267057611166873,0
E0,E0,45584,Tottenham vs West Ham,H,H,closing_average,power,0.6766619484577535,1
E0,E0,45584,Tottenham vs West Ham,D,H,closing_average,power,0.17567866982461786,0
E0,E0,45584,Tottenham vs West Ham,A,H,closing_average,power,0.14765938171762868,0
E0,E0,45584,Fulham vs Aston Villa,H,A,closing_average,power,0.3897972603677175,0
E0,E0,45584,Fulham vs Aston Villa,D,A,closing_average,power,0.2776084640910542,0
E0,E0,45584,Fulham vs Aston Villa,A,A,closing_average,power,0.33259427554122833,1
E0,E0,45584,Ipswich vs Everton,H,A,closing_average,power,0.4068796248453117,0
E0,E0,45584,Ipswich vs Everton,D,A,closing_average,power,0.27852631483222,0
E0,E0,45584,Ipswich vs Everton,A,A,closing_average,power,0.31459406032246834,1
E0,E0,45584,Man United vs Brentford,H,H,closing_average,power,0.5795820041015436,1
E0,E0,45584,Man United vs Brentford,D,H,closing_average,power,0.22114588358810114,0
E0,E0,45584,Man United vs Brentford,A,H,closing_average,power,0.1992721123103555,0
E0,E0,45584,Newcastle vs Brighton,H,A,closing_average,power,0.5649395377295556,0
E0,E0,45584,Newcastle vs Brighton,D,A,closing_average,power,0.23110542422282324,0
E0,E0,45584,Newcastle vs Brighton,A,A,closing_average,power,0.2039550380476213,1
E0,E0,45584,Southampton vs Leicester,H,A,closing_average,power,0.4417530060780272,0
E0,E0,45584,Southampton vs Leicester,D,A,closing_average,power,0.2698481503451393,0
E0,E0,45584,Southampton vs Leicester,A,A,closing_average,power,0.2883988435768335,1
E0,E0,45584,Bournemouth vs Arsenal,H,H,closing_average,power,0.19352579592677763,1
E0,E0,45584,Bournemouth vs Arsenal,D,H,closing_average,power,0.2543009640611414,0
E0,E0,45584,Bournemouth vs Arsenal,A,H,closing_average,power,0.552173240012081,0
E0,E0,45585,Wolves vs Man City,H,A,closing_average,power,0.10660837023202831,0
E0,E0,45585,Wolves vs Man City,D,A,closing_average,power,0.1653908896282381,0
E0,E0,45585,Wolves vs Man City,A,A,closing_average,power,0.7280007401397337,1
E0,E0,45585,Liverpool vs Chelsea,H,H,closing_average,power,0.5861653361094068,1
E0,E0,45585,Liverpool vs Chelsea,D,H,closing_average,power,0.21118977866262564,0
E0,E0,45585,Liverpool vs Chelsea,A,H,closing_average,power,0.20264488522796778,0
E0,E0,45586,Nott'm Forest vs Crystal Palace,H,H,closing_average,power,0.410290720633366,1
E0,E0,45586,Nott'm Forest vs Crystal Palace,D,H,closing_average,power,0.29344052061887943,0
E0,E0,45586,Nott'm Forest vs Crystal Palace,A,H,closing_average,power,0.2962687587477546,0
E0,E0,45590,Leicester vs Nott'm Forest,H,A,closing_average,power,0.3229190308334929,0
E0,E0,45590,Leicester vs Nott'm Forest,D,A,closing_average,power,0.2838594774785183,0
E0,E0,45590,Leicester vs Nott'm Forest,A,A,closing_average,power,0.39322149168798903,1
E0,E0,45591,Aston Villa vs Bournemouth,H,D,closing_average,power,0.5399419507928297,0
E0,E0,45591,Aston Villa vs Bournemouth,D,D,closing_average,power,0.24132337991736277,1
E0,E0,45591,Aston Villa vs Bournemouth,A,D,closing_average,power,0.21873466928980742,0
E0,E0,45591,Brentford vs Ipswich,H,H,closing_average,power,0.5896000225256733,1
E0,E0,45591,Brentford vs Ipswich,D,H,closing_average,power,0.2262830082085018,0
E0,E0,45591,Brentford vs Ipswich,A,H,closing_average,power,0.184116969265825,0
E0,E0,45591,Brighton vs Wolves,H,D,closing_average,power,0.6236951238528528,0
E0,E0,45591,Brighton vs Wolves,D,D,closing_average,power,0.213636351255735,1
E0,E0,45591,Brighton vs Wolves,A,D,closing_average,power,0.1626685248914124,0
E0,E0,45591,Man City vs Southampton,H,H,closing_average,power,0.8833261410459201,1
E0,E0,45591,Man City vs Southampton,D,H,closing_average,power,0.08014509291525722,0
E0,E0,45591,Man City vs Southampton,A,H,closing_average,power,0.03652876603882277,0
E0,E0,45591,Everton vs Fulham,H,D,closing_average,power,0.34941593204650107,0
E0,E0,45591,Everton vs Fulham,D,D,closing_average,power,0.28326418296015604,1
E0,E0,45591,Everton vs Fulham,A,D,closing_average,power,0.367319884993343,0
E0,E0,45592,Chelsea vs Newcastle,H,H,closing_average,power,0.5448793698119144,1
E0,E0,45592,Chelsea vs Newcastle,D,H,closing_average,power,0.22899514996303894,0
E0,E0,45592,Chelsea vs Newcastle,A,H,closing_average,power,0.22612548022504664,0
E0,E0,45592,Crystal Palace vs Tottenham,H,H,closing_average,power,0.25521854208799527,1
E0,E0,45592,Crystal Palace vs Tottenham,D,H,closing_average,power,0.2392312086079148,0
E0,E0,45592,Crystal Palace vs Tottenham,A,H,closing_average,power,0.5055502493040901,0
E0,E0,45592,West Ham vs Man United,H,H,closing_average,power,0.2898392862123224,1
E0,E0,45592,West Ham vs Man United,D,H,closing_average,power,0.25812877008151147,0
E0,E0,45592,West Ham vs Man United,A,H,closing_average,power,0.45203194370616606,0
E0,E0,45592,Arsenal vs Liverpool,H,D,closing_average,power,0.4292358856670763,0
E0,E0,45592,Arsenal vs Liverpool,D,D,closing_average,power,0.2827311679177865,1
E0,E0,45592,Arsenal vs Liverpool,A,D,closing_average,power,0.28803294641513744,0
E0,E0,45598,Newcastle vs Arsenal,H,H,closing_average,power,0.2372697708895259,1
E0,E0,45598,Newcastle vs Arsenal,D,H,closing_average,power,0.26328635111090337,0
E0,E0,45598,Newcastle vs Arsenal,A,H,closing_average,power,0.49944387799957085,0
E0,E0,45598,Bournemouth vs Man City,H,H,closing_average,power,0.15808325837675719,1
E0,E0,45598,Bournemouth vs Man City,D,H,closing_average,power,0.20971285823816432,0
E0,E0,45598,Bournemouth vs Man City,A,H,closing_average,power,0.6322038833850788,0
E0,E0,45598,Ipswich vs Leicester,H,D,closing_average,power,0.4106228372302847,0
E0,E0,45598,Ipswich vs Leicester,D,D,closing_average,power,0.2658242364077233,1
E0,E0,45598,Ipswich vs Leicester,A,D,closing_average,power,0.3235529263619922,0
E0,E0,45598,Liverpool vs Brighton,H,H,closing_average,power,0.7135029757784848,1
E0,E0,45598,Liverpool vs Brighton,D,H,closing_average,power,0.16530480669197897,0
E0,E0,45598,Liverpool vs Brighton,A,H,closing_average,power,0.12119221752953638,0
E0,E0,45598,Nott'm Forest vs West Ham,H,H,closing_average,power,0.47459461834569233,1
E0,E0,45598,Nott'm Forest vs West Ham,D,H,closing_average,power,0.2739728522062929,0
E0,E0,45598,Nott'm Forest vs West Ham,A,H,closing_average,power,0.25143252944801503,0
E0,E0,45598,Southampton vs Everton,H,H,closing_average,power,0.35674715395632933,1
E0,E0,45598,Southampton vs Everton,D,H,closing_average,power,0.2878716763043843,0
E0,E0,45598,Southampton vs Everton,A,H,closing_average,power,0.3553811697392868,0
E0,E0,45598,Wolves vs Crystal Palace,H,D,closing_average,power,0.39777565679727456,0
E0,E0,45598,Wolves vs Crystal Palace,D,D,closing_average,power,0.2858985587492659,1
E0,E0,45598,Wolves vs Crystal Palace,A,D,closing_average,power,0.3163257844534598,0
E0,E0,45599,Tottenham vs Aston Villa,H,H,closing_average,power,0.5018417361774528,1
E0,E0,45599,Tottenham vs Aston Villa,D,H,closing_average,power,0.23515497980141942,0
E0,E0,45599,Tottenham vs Aston Villa,A,H,closing_average,power,0.2630032840211278,0
E0,E0,45599,Man United vs Chelsea,H,D,closing_average,power,0.3629269977455191,0
E0,E0,45599,Man United vs Chelsea,D,D,closing_average,power,0.2638996459795332,1
E0,E0,45599,Man United vs Chelsea,A,D,closing_average,power,0.373173356274948,0
E0,E0,45600,Fulham vs Brentford,H,H,closing_average,power,0.4822091465118709,1
E0,E0,45600,Fulham vs Brentford,D,H,closing_average,power,0.25451656141359397,0
E0,E0,45600,Fulham vs Brentford,A,H,closing_average,power,0.26327429207453534,0
E0,E0,45605,Brentford vs Bournemouth,H,H,closing_average,power,0.37115898196476643,1
E0,E0,45605,Brentford vs Bournemouth,D,H,closing_average,power,0.26636240330285554,0
E0,E0,45605,Brentford vs Bournemouth,A,H,closing_average,power,0.3624786147323782,0
E0,E0,45605,Crystal Palace vs Fulham,H,A,closing_average,power,0.2850799942156018,0
E0,E0,45605,Crystal Palace vs Fulham,D,A,closing_average,power,0.2859660715709656,0
E0,E0,45605,Crystal Palace vs Fulham,A,A,closing_average,power,0.4289539342134328,1
E0,E0,45605,West Ham vs Everton,H,D,closing_average,power,0.44953770659985626,0
E0,E0,45605,West Ham vs Everton,D,D,closing_average,power,0.2772928196708901,1
E0,E0,45605,West Ham vs Everton,A,D,closing_average,power,0.2731694737292541,0
E0,E0,45605,Wolves vs Southampton,H,H,closing_average,power,0.5079267473627727,1
E0,E0,45605,Wolves vs Southampton,D,H,closing_average,power,0.25067002185952,0
E0,E0,45605,Wolves vs Southampton,A,H,closing_average,power,0.24140323077770756,0
E0,E0,45605,Brighton vs Man City,H,H,closing_average,power,0.2294792276201868,1
E0,E0,45605,Brighton vs Man City,D,H,closing_average,power,0.2283220541280451,0
E0,E0,45605,Brighton vs Man City,A,H,closing_average,power,0.5421987182517682,0
E0,E0,45605,Liverpool vs Aston Villa,H,H,closing_average,power,0.6625895082917589,1
E0,E0,45605,Liverpool vs Aston Villa,D,H,closing_average,power,0.1952133733133491,0
E0,E0,45605,Liverpool vs Aston Villa,A,H,closing_average,power,0.142197118394892,0
E0,E0,45606,Man United vs Leicester,H,H,closing_average,power,0.7399466521660573,1
E0,E0,45606,Man United vs Leicester,D,H,closing_average,power,0.16030657770633586,0
E0,E0,45606,Man United vs Leicester,A,H,closing_average,power,0.09974677012760717,0
