event_id,commence_time,home_team,away_team,game_stage,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,h2h,2026-07-15T07:01:30Z,Argentina,3.06,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,h2h,2026-07-15T07:01:30Z,England,2.79,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,h2h,2026-07-15T07:01:30Z,Draw,2.87,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,spreads,2026-07-15T07:01:30Z,Argentina,2.05,-0.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,spreads,2026-07-15T07:01:30Z,England,1.86,0.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,totals,2026-07-15T07:01:30Z,Over,1.84,2.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T07:01:30Z,totals,2026-07-15T07:01:30Z,Under,2.06,2.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T07:01:09Z,h2h,2026-07-15T07:01:09Z,Argentina,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T07:01:09Z,h2h,2026-07-15T07:01:09Z,England,2.65,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T07:01:09Z,h2h,2026-07-15T07:01:09Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T07:01:09Z,totals,2026-07-15T07:01:09Z,Over,2.3,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T07:01:09Z,totals,2026-07-15T07:01:09Z,Under,1.53,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T07:01:29Z,h2h,2026-07-15T07:01:29Z,Argentina,3.0,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T07:01:29Z,h2h,2026-07-15T07:01:29Z,England,2.7,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T07:01:29Z,h2h,2026-07-15T07:01:29Z,Draw,2.88,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T07:00:53Z,h2h,2026-07-15T07:00:53Z,Argentina,3.1,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T07:00:53Z,h2h,2026-07-15T07:00:53Z,England,2.75,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T07:00:53Z,h2h,2026-07-15T07:00:53Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T07:00:53Z,totals,2026-07-15T07:00:53Z,Over,2.4,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T07:00:53Z,totals,2026-07-15T07:00:53Z,Under,1.57,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T07:01:10Z,h2h,2026-07-15T07:01:10Z,Argentina,3.1,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T07:01:10Z,h2h,2026-07-15T07:01:10Z,England,2.75,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T07:01:10Z,h2h,2026-07-15T07:01:10Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T07:01:10Z,totals,2026-07-15T07:01:10Z,Over,2.35,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T07:01:10Z,totals,2026-07-15T07:01:10Z,Under,1.56,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,Argentina,3.0,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,England,2.74,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,Draw,2.85,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,Argentina,3.0,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,England,2.7,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T07:01:11Z,h2h,2026-07-15T07:01:11Z,Draw,3.0,
