event_id,commence_time,home_team,away_team,game_stage,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,tipico_de,Tipico,2026-07-05T11:28:25Z,h2h,2026-07-05T11:28:25Z,Brazil,1.75,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,tipico_de,Tipico,2026-07-05T11:28:25Z,h2h,2026-07-05T11:28:25Z,Norway,4.6,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,tipico_de,Tipico,2026-07-05T11:28:25Z,h2h,2026-07-05T11:28:25Z,Draw,3.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,pmu_fr,PMU (FR),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Brazil,1.74,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,pmu_fr,PMU (FR),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Norway,4.5,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,pmu_fr,PMU (FR),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Draw,3.6,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,pmu_fr,PMU (FR),2026-07-05T11:29:10Z,totals,2026-07-05T11:29:10Z,Over,1.62,2.5
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,pmu_fr,PMU (FR),2026-07-05T11:29:10Z,totals,2026-07-05T11:29:10Z,Under,2.14,2.5
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_nl,Unibet (NL),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Brazil,1.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_nl,Unibet (NL),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Norway,4.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_nl,Unibet (NL),2026-07-05T11:29:10Z,h2h,2026-07-05T11:29:10Z,Draw,3.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_nl,Unibet (NL),2026-07-05T11:29:10Z,totals,2026-07-05T11:29:10Z,Over,1.65,2.5
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_nl,Unibet (NL),2026-07-05T11:29:10Z,totals,2026-07-05T11:29:10Z,Under,2.18,2.5
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_se,Unibet (SE),2026-07-05T11:28:47Z,h2h,2026-07-05T11:28:47Z,Brazil,1.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_se,Unibet (SE),2026-07-05T11:28:47Z,h2h,2026-07-05T11:28:47Z,Norway,4.8,
a4634eae056c18d705e3feffb347163f,2026-07-05T20:00:00Z,Brazil,Norway,elimination,unibet_se,Unibet (SE),2026-07-05T11:28:47Z,h2h,2026-07-05T11:28:47Z,Draw,3.8,
