event_id,commence_time,home_team,away_team,game_stage,bookmaker_key,bookmaker,bookmaker_last_update,market,market_last_update,outcome,price,point
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,h2h,2026-07-15T06:59:07Z,Argentina,3.06,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,h2h,2026-07-15T06:59:07Z,England,2.79,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,h2h,2026-07-15T06:59:07Z,Draw,2.87,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,spreads,2026-07-15T06:59:07Z,Argentina,2.05,-0.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,spreads,2026-07-15T06:59:07Z,England,1.86,0.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,totals,2026-07-15T06:59:07Z,Over,1.84,2.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pinnacle,Pinnacle,2026-07-15T06:59:07Z,totals,2026-07-15T06:59:07Z,Under,2.06,2.0
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T06:58:51Z,h2h,2026-07-15T06:58:51Z,Argentina,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T06:58:51Z,h2h,2026-07-15T06:58:51Z,England,2.65,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T06:58:51Z,h2h,2026-07-15T06:58:51Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T06:58:51Z,totals,2026-07-15T06:58:51Z,Over,2.3,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,pmu_fr,PMU (FR),2026-07-15T06:58:51Z,totals,2026-07-15T06:58:51Z,Under,1.53,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T06:59:08Z,h2h,2026-07-15T06:59:08Z,Argentina,3.0,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T06:59:08Z,h2h,2026-07-15T06:59:08Z,England,2.7,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,leovegas_se,LeoVegas (SE),2026-07-15T06:59:08Z,h2h,2026-07-15T06:59:08Z,Draw,2.88,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T06:59:42Z,h2h,2026-07-15T06:59:42Z,Argentina,3.1,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T06:59:42Z,h2h,2026-07-15T06:59:42Z,England,2.75,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T06:59:42Z,h2h,2026-07-15T06:59:42Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T06:59:42Z,totals,2026-07-15T06:59:42Z,Over,2.4,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_se,Unibet (SE),2026-07-15T06:59:42Z,totals,2026-07-15T06:59:42Z,Under,1.57,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T06:58:49Z,h2h,2026-07-15T06:58:49Z,Argentina,3.1,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T06:58:49Z,h2h,2026-07-15T06:58:49Z,England,2.75,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T06:58:49Z,h2h,2026-07-15T06:58:49Z,Draw,2.95,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T06:58:49Z,totals,2026-07-15T06:58:49Z,Over,2.35,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_nl,Unibet (NL),2026-07-15T06:58:49Z,totals,2026-07-15T06:58:49Z,Under,1.56,2.5
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T06:58:48Z,h2h,2026-07-15T06:58:48Z,Argentina,3.02,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T06:58:48Z,h2h,2026-07-15T06:58:48Z,England,2.74,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,marathonbet,Marathon Bet,2026-07-15T06:58:48Z,h2h,2026-07-15T06:58:48Z,Draw,2.84,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T06:58:50Z,h2h,2026-07-15T06:58:50Z,Argentina,3.0,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T06:58:50Z,h2h,2026-07-15T06:58:50Z,England,2.7,
ced22494ae0bbb8cc4f7108bf6f493df,2026-07-15T19:00:00Z,England,Argentina,elimination,unibet_fr,Unibet (FR),2026-07-15T06:58:50Z,h2h,2026-07-15T06:58:50Z,Draw,3.0,
